technical_id,key,object_number,district_id,district,neighborhood,green_area_type,playground_name,playground_suffix,year_built,last_renovation_year,area_sqm,dedication,planning_area_number,planning_area_name,net_play_area_sqm,full_address,latitude,longitude
00008100_000a6e3b,00008100:000a6e3b,214.904,'08,Neukölln,Buckow,Spielplatz,Wildhüterweg 1,Abenteuerspielplatz,,,6160.0,Unknown,8200833.0,Buckow Ost,5500.0,"Wildhüterweg 1,Buckow Ost, Berlin, Germany",52.4216433,13.4526602
00008100_000a6e1a,00008100:000a6e1a,221.267,'08,Neukölln,Britz,Spielplatz,Grüner Weg,Unknown,,,1284.0,gewidmet,8200727.0,Parchimer Allee Süd,988.0,"Grüner Weg,Parchimer Allee Süd, Berlin, Germany",52.4431509,13.4567258
00008100_000a6cb0,00008100:000a6cb0,244.207,'08,Neukölln,Rudow,Spielplatz,Zwickauer Damm 112,Jugendheim,,,4232.0,Unknown,8401242.0,Zittauer Straße,2404.07,"Zwickauer Damm 112,Zittauer Straße, Berlin, Germany",52.4151265,13.4743759
00008100_000a6d41,00008100:000a6d41,411.222,'08,Neukölln,Neukölln,Spielplatz,Anzengruberstrasse,Unknown,2012.0,,2090.0,gewidmet,8100415.0,Ganghoferstraße,1594.58,"Anzengruberstrasse,Ganghoferstraße, Berlin, Germany",52.4806807,13.4406034
00008100_000a6d25,00008100:000a6d25,411.249,'08,Neukölln,Neukölln,Spielplatz,In den Volksgärten Spielplatz II,Unknown,,,1164.0,gewidmet,8100521.0,Schulenburgpark,869.36,"In den Volksgärten Spielplatz II,Schulenburgpark, Berlin, Germany",,
00008100_000a6be2,00008100:000a6be2,431.216,'08,Neukölln,Neukölln,Spielplatz,Boddinplatz - Spielplatz,Unknown,,,110.0,gewidmet,8100206.0,Flughafenstraße,110.0,"Boddinplatz - Spielplatz,Flughafenstraße, Berlin, Germany",,
00008100_000a6d26,00008100:000a6d26,411.248,'08,Neukölln,Neukölln,Spielplatz,In den Volksgärten Spielplatz I,Unknown,,,1076.0,gewidmet,8100521.0,Schulenburgpark,719.0,"In den Volksgärten Spielplatz I,Schulenburgpark, Berlin, Germany",,
00008100_000a6d2c,00008100:000a6d2c,411.242,'08,Neukölln,Neukölln,Spielplatz,Herrnhuter Weg,Unknown,,2021.0,387.0,gewidmet,8100416.0,Alt-Rixdorf,264.85,"Herrnhuter Weg,Alt-Rixdorf, Berlin, Germany",52.476118,13.4414406
00008100_0012dcc9,00008100:0012dcc9,17337,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Torgauerstr. 3/ Leberstr.,Bolzplatz etc,,,2574.0,gewidmet,7200413.0,Cheruskerstraße,1420.0,"Torgauerstr. 3/ Leberstr.,Cheruskerstraße, Berlin, Germany",,
00008100_0012dcd3,00008100:0012dcd3,17325,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Leuthener Platz - Spielplatz,Unknown,,2006.0,1405.0,gewidmet,7200413.0,Cheruskerstraße,844.0,"Leuthener Platz - Spielplatz,Cheruskerstraße, Berlin, Germany",,
00008100_0012dcc8,00008100:0012dcc8,17341,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Ebersstr. 85-86,Unknown,,2007.0,989.0,gewidmet,7200410.0,Feurigstraße,437.0,"Ebersstr. 85-86,Feurigstraße, Berlin, Germany",52.479142,13.3487836
00008100_0012d6da,00008100:0012d6da,00667,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Lichtenrader Damm 201,Unknown,,,2327.0,gewidmet,7601443.0,Töpchiner Weg,810.0,"Lichtenrader Damm 201,Töpchiner Weg, Berlin, Germany",52.3880858,13.408643
00008100_0012dcd8,00008100:0012dcd8,17319,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Eisenacher Str. 120,Hinterhof,,2006.0,806.0,gewidmet,7100102.0,Kalckreuthstraße,411.0,"Eisenacher Str. 120,Kalckreuthstraße, Berlin, Germany",52.4977823,13.3495654
00008100_0012d89c,00008100:0012d89c,17348,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Wielandstr. 40/41,Bolzplatz etc,1975.0,,1820.0,gewidmet,7300618.0,Ceciliengärten,1423.0,"Wielandstr. 40/41,Ceciliengärten, Berlin, Germany",52.4703599,13.3390413
00008100_0012dce0,00008100:0012dce0,17308,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Hohenstaufenstr. 6,Unknown,,2007.0,577.0,gewidmet,7100102.0,Kalckreuthstraße,354.0,"Hohenstaufenstr. 6,Kalckreuthstraße, Berlin, Germany",52.4944948,13.345522
00008100_0012dce3,00008100:0012dce3,17304,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Starnberger Str. 1 - Spielplatz,Unknown,,,539.0,gewidmet,7100204.0,Barbarossaplatz,282.0,"Starnberger Str. 1 - Spielplatz,Barbarossaplatz, Berlin, Germany",,
00008100_0012d897,00008100:0012d897,17357,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Handjerystr. 27,"Niedstr., Bolzplatz etc.",,2015.0,944.0,gewidmet,7300517.0,Perelsplatz,682.0,"Handjerystr. 27,Perelsplatz, Berlin, Germany",52.4729706,13.3326825
00008100_0012d7a4,00008100:0012d7a4,18015,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Crellestr. 18 - Spielplatz,"Bolzplatz, Streetball etc",,2004.0,1597.0,gewidmet,7200411.0,Julius-Leber-Brücke,1129.0,"Crellestr. 18 - Spielplatz,Julius-Leber-Brücke, Berlin, Germany",,
00008100_0012dce2,00008100:0012dce2,17313,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Barbarossastr. 66,Goltzstr. 41,1962.0,2013.0,804.0,gewidmet,7100204.0,Barbarossaplatz,573.0,"Barbarossastr. 66,Barbarossaplatz, Berlin, Germany",52.4923229,13.3405005
00008100_0012d7d6,00008100:0012d7d6,17957,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Eisenacher Str. 94-95 - Spielstraße,"Frankenstr. 10, Streetball etc",1977.0,1985.0,457.0,entwidmet,7100204.0,Barbarossaplatz,457.0,"Eisenacher Str. 94-95 - Spielstraße,Barbarossaplatz, Berlin, Germany",,
00008100_0012d8e5,00008100:0012d8e5,00648,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Ekensunder Platz - Spielplatz,"Bolzplatz, Streetball etc",,2002.0,4214.0,gewidmet,7601442.0,Kettinger Straße,1835.0,"Ekensunder Platz - Spielplatz,Kettinger Straße, Berlin, Germany",52.3966583,13.3972919
00008100_0012dcdd,00008100:0012dcdd,17314,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Eisenacher Str. 94-95 - Spielplatz,Frankenstr. 10,1977.0,2009.0,3311.0,gewidmet,7100204.0,Barbarossaplatz,1688.0,"Eisenacher Str. 94-95 - Spielplatz,Barbarossaplatz, Berlin, Germany",,
00008100_0012d8f2,00008100:0012d8f2,00625,'07,Tempelhof-Schöneberg,Marienfelde,Spielplatz,Domagkstraße 4a (Spielplatz),Unknown,,2008.0,1257.0,gewidmet,7601237.0,Kirchstraße,628.0,"Domagkstraße 4a (Spielplatz),Kirchstraße, Berlin, Germany",,
00008100_0012d906,00008100:0012d906,00619,'07,Tempelhof-Schöneberg,Tempelhof,Spielplatz,Burgemeisterpark - Spielplatz,"Die Burg, Bolzplatz, Burgemeisterstr. 66",,1998.0,6229.0,gewidmet,7400825.0,Friedrich-Karl-Straße,2524.0,"Burgemeisterpark - Spielplatz,Friedrich-Karl-Straße, Berlin, Germany",,
00008100_0012dccb,00008100:0012dccb,17339,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Herbertstr. 10,Feurigstr. 5 (Nord),,,608.0,gewidmet,7200410.0,Feurigstraße,225.0,"Herbertstr. 10,Feurigstraße, Berlin, Germany",52.4861315,13.3585511
00008100_0012dcf4,00008100:0012dcf4,17289,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Apostel-Paulus-Str. 36-38  - Spielplatz,"Merseburger Str. 11, Bolzplatz etc",1989.0,,3087.0,gewidmet,7200409.0,Belziger Straße,1736.0,"Apostel-Paulus-Str. 36-38  - Spielplatz,Belziger Straße, Berlin, Germany",,
00008100_0012d8f1,00008100:0012d8f1,00662,'07,Tempelhof-Schöneberg,Mariendorf,Spielplatz,Am Hellespont - Spielplatz,"Dardanellen- / Imbrosweg, Bolzplatz etc",,,3168.0,gewidmet,7501032.0,Imbrosweg,2173.0,"Am Hellespont - Spielplatz,Imbrosweg, Berlin, Germany",,
00008100_0012d894,00008100:0012d894,17358,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Niedstr. 8,Unknown,,,798.0,gewidmet,7300517.0,Perelsplatz,299.0,"Niedstr. 8,Perelsplatz, Berlin, Germany",52.4724946,13.3308178
00008100_0012d6d8,00008100:0012d6d8,00680,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,"Feldstedter Weg 30,32 / Schillerstr.67",Schneewittchen,,2014.0,2536.0,gewidmet,7601442.0,Kettinger Straße,1616.0,"Feldstedter Weg 30,32 / Schillerstr.67,Kettinger Straße, Berlin, Germany",,
00008100_0012d75b,00008100:0012d75b,00675,'07,Tempelhof-Schöneberg,Tempelhof,Spielplatz,Germaniastr. 1,neben Durchgang Str. 20a,,1999.0,541.0,gewidmet,7400927.0,Rathaus Tempelhof,480.0,"Germaniastr. 1,Rathaus Tempelhof, Berlin, Germany",52.4655608,13.3895663
00008100_0012dcc1,00008100:0012dcc1,17346,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Cranachstr. 25,"Peter-Vischer-Str. 10, Bolzplatz etc",,2005.0,1263.0,gewidmet,7300619.0,Grazer Platz,683.0,"Cranachstr. 25,Grazer Platz, Berlin, Germany",52.4644902,13.3424258
00008100_0012d898,00008100:0012d898,17359,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Görrestr. 16/Bachestr. 10,Unknown,,2009.0,1587.0,gewidmet,7300515.0,Taunusstraße,779.0,"Görrestr. 16/Bachestr. 10,Taunusstraße, Berlin, Germany",,
00008100_0012d89b,00008100:0012d89b,17347,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Ceciliengärten - Spielplatz,Unknown,1928.0,2015.0,662.0,gewidmet,7300618.0,Ceciliengärten,302.0,"Ceciliengärten - Spielplatz,Ceciliengärten, Berlin, Germany",,
00008100_0012dcf0,00008100:0012dcf0,17287,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Apostel-Paulus-Str./Kirche - Spielplatz,Unknown,1972.0,2011.0,668.0,Unknown,7200409.0,Belziger Straße,571.0,"Apostel-Paulus-Str./Kirche - Spielplatz,Belziger Straße, Berlin, Germany",,
00008100_0012d9e3,00008100:0012d9e3,00190,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Rehagener Platz,Unknown,2020.0,,1245.4,gewidmet,7601547.0,Horstwalder Straße,1245.4,"Rehagener Platz,Horstwalder Straße, Berlin, Germany",52.3841515,13.4029425
00008100_0012dcf1,00008100:0012dcf1,17293,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Crellestr. 47,Unknown,1985.0,2004.0,540.0,gewidmet,7200411.0,Julius-Leber-Brücke,459.0,"Crellestr. 47,Julius-Leber-Brücke, Berlin, Germany",52.4884741,13.3620345
00008100_0012dcca,00008100:0012dcca,17332,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Brunhildstr. 1,Unknown,,,652.0,gewidmet,7200414.0,Hohenfriedbergstraße,440.0,"Brunhildstr. 1,Hohenfriedbergstraße, Berlin, Germany",52.4864841,13.3627556
00008100_0012dcd1,00008100:0012dcd1,17327,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Mansteinstr. 11,Streetball etc,,2004.0,1278.0,gewidmet,7100206.0,Großgörschenstraße,613.0,"Mansteinstr. 11,Großgörschenstraße, Berlin, Germany",52.4919487,13.3668036
00008100_0012d8f3,00008100:0012d8f3,00640,'07,Tempelhof-Schöneberg,Mariendorf,Spielplatz,Riegerzeile,Unknown,,,304.0,gewidmet,7501029.0,Ringstraße,304.0,"Riegerzeile,Ringstraße, Berlin, Germany",52.44493,13.3787582
00008100_0012d88f,00008100:0012d88f,17364,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Handjerystr. 61,Unknown,1991.0,,1266.0,gewidmet,7300516.0,Odenwaldstraße,577.0,"Handjerystr. 61,Odenwaldstraße, Berlin, Germany",52.4729706,13.3326825
00008100_0012d925,00008100:0012d925,00656,'07,Tempelhof-Schöneberg,Mariendorf,Spielplatz,Machonstr. 33-35,Unknown,,2006.0,807.0,gewidmet,7501030.0,Machonstraße,449.0,"Machonstr. 33-35,Machonstraße, Berlin, Germany",52.4467868,13.3822588
00008100_0012db67,00008100:0012db67,19055,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Kitty-Kuse-Platz Spielplatz,Streetballfeld,2011.0,2011.0,486.0,gewidmet,7200413.0,Cheruskerstraße,486.0,"Kitty-Kuse-Platz Spielplatz,Cheruskerstraße, Berlin, Germany",,
00008100_0012dccc,00008100:0012dccc,17333,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Hohenfriedbergstr. 25-26,Unknown,,2004.0,2126.0,gewidmet,7200414.0,Hohenfriedbergstraße,1115.0,"Hohenfriedbergstr. 25-26,Hohenfriedbergstraße, Berlin, Germany",52.4856383,13.3647948
00008100_0012d895,00008100:0012d895,17355,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Friedrich-Wilhelm-Platz - Spielplatz,Bolzplatz,,2001.0,104.0,Unknown,7300515.0,Taunusstraße,104.0,"Friedrich-Wilhelm-Platz - Spielplatz,Taunusstraße, Berlin, Germany",,
00008100_0012d919,00008100:0012d919,00650,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Augsburger Platz - Spielplatz,Streetball etc,1995.0,,4459.0,gewidmet,7601548.0,Wittelsbacherstraße,2105.0,"Augsburger Platz - Spielplatz,Wittelsbacherstraße, Berlin, Germany",,
00008100_0012dcdf,00008100:0012dcdf,17309,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Berchtesgadener Str. 29-31,Unknown,1973.0,,2555.0,gewidmet,7200307.0,Bayerischer Platz,1354.0,"Berchtesgadener Str. 29-31,Bayerischer Platz, Berlin, Germany",,
00008100_0012dcdc,00008100:0012dcdc,17310,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Haberlandstr. 2-4,"Landshuter Str. 13-14, Treuchtlinger 7,",1963.0,2010.0,2292.0,gewidmet,7200307.0,Bayerischer Platz,1076.0,"Haberlandstr. 2-4,Bayerischer Platz, Berlin, Germany",52.4907822,13.3378848
00008100_0012d910,00008100:0012d910,00652,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Lichtenrader Graben West - Spielplatz,John-Locke-Str. ggü. 42,,2015.0,1532.0,gewidmet,7601544.0,John-Locke-Straße,1079.0,"Lichtenrader Graben West - Spielplatz,John-Locke-Straße, Berlin, Germany",,
00008100_0012dcc7,00008100:0012dcc7,17336,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Naumannstr. 42/44,"Gustav-Müller-Str. 37, Bolzplatz etc",,,1361.0,gewidmet,7200413.0,Cheruskerstraße,604.0,"Naumannstr. 42/44,Cheruskerstraße, Berlin, Germany",52.4798614,13.363443
00008100_0012dcde,00008100:0012dcde,17311,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Rosenheimer Str. - Spielplatz,"Münchener Str./Heilbronner Str., Bolzpl.",1977.0,,2335.0,gewidmet,7200307.0,Bayerischer Platz,914.0,"Rosenheimer Str. - Spielplatz,Bayerischer Platz, Berlin, Germany",,
00008100_0012d891,00008100:0012d891,17361,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Schwalbacher Str. 9 / Rheingaustr.,Stechlinsee-Grundschule,,,1993.0,gewidmet,7300516.0,Odenwaldstraße,1657.0,"Schwalbacher Str. 9 / Rheingaustr.,Odenwaldstraße, Berlin, Germany",,
00008100_0012d893,00008100:0012d893,17362,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Retzdorffpromenade 4 - Spielplatz,Unknown,,2014.0,1686.0,gewidmet,7300516.0,Odenwaldstraße,926.0,"Retzdorffpromenade 4 - Spielplatz,Odenwaldstraße, Berlin, Germany",,
00008100_0012dcc2,00008100:0012dcc2,17345,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Grazer Platz - Spielplatz,"Bolzplatz, Skateanlage etc",,2001.0,3167.0,gewidmet,7300619.0,Grazer Platz,2247.0,"Grazer Platz - Spielplatz,Grazer Platz, Berlin, Germany",,
00008100_0012d7a2,00008100:0012d7a2,18018,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Ella-Barowsky-Straße 5-7,"Sachsendamm 88-89,  Bolzplatz etc",2004.0,,1388.0,gewidmet,7200412.0,Schöneberger Linse,856.0,"Ella-Barowsky-Straße 5-7,Schöneberger Linse, Berlin, Germany",52.477763,13.3584941
00008100_0012dcd2,00008100:0012dcd2,17326,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Herbertstr. 8-9,Feurigstr. 65 (Süd),2004.0,2004.0,853.0,gewidmet,7200410.0,Feurigstraße,596.0,"Herbertstr. 8-9,Feurigstraße, Berlin, Germany",52.4861315,13.3585511
00008100_0012d904,00008100:0012d904,00641,'07,Tempelhof-Schöneberg,Mariendorf,Spielplatz,Buchsteinweg/Säntisstr. 10,Unknown,,,1443.0,gewidmet,7501135.0,Birnhornweg,795.0,"Buchsteinweg/Säntisstr. 10,Birnhornweg, Berlin, Germany",,
00008100_0012d892,00008100:0012d892,17365,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Dickhardtstr. 16,Unknown,,2004.0,460.0,gewidmet,7300618.0,Ceciliengärten,290.0,"Dickhardtstr. 16,Ceciliengärten, Berlin, Germany",52.4679442,13.334969
00008100_0012dcd6,00008100:0012dcd6,17321,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Else-Lasker-Schüler-Str. 8,Bolzplatz etc,,,1638.0,gewidmet,7100103.0,Frobenstraße,850.0,"Else-Lasker-Schüler-Str. 8,Frobenstraße, Berlin, Germany",52.5006198,13.356354
00008100_0012d709,00008100:0012d709,00679,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Spirdingseestr. 1,Unknown,,,1192.0,gewidmet,7601547.0,Horstwalder Straße,626.0,"Spirdingseestr. 1,Horstwalder Straße, Berlin, Germany",52.3784569,13.4061397
00008100_0012db6c,00008100:0012db6c,19050,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Geßlerstraße,Monumentenstraße 13B,2014.0,2014.0,2103.0,gewidmet,7200414.0,Hohenfriedbergstraße,1948.0,"Geßlerstraße,Hohenfriedbergstraße, Berlin, Germany",52.4860996,13.3677101
00008100_0012d8ef,00008100:0012d8ef,00631,'07,Tempelhof-Schöneberg,Tempelhof,Spielplatz,Bundesring (Süd) - Spielplatz,Unknown,1913.0,2009.0,2226.0,Unknown,7400721.0,Paradestraße,1305.0,"Bundesring (Süd) - Spielplatz,Paradestraße, Berlin, Germany",,
00008100_0012d8fd,00008100:0012d8fd,00659,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Erich-Hermann-Platz,"Das Wünsdorf, Wünsdorfer Str. - Bolzpla",,2010.0,1770.0,gewidmet,7601546.0,Franziusweg,1200.0,"Erich-Hermann-Platz,Franziusweg, Berlin, Germany",52.3890864,13.3938119
00008100_0012db8b,00008100:0012db8b,18705,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Finchleystr. - Lichtenrader Graben West,Skateboardfläche,2006.0,2006.0,2890.0,gewidmet,7601544.0,John-Locke-Straße,1858.0,"Finchleystr. - Lichtenrader Graben West,John-Locke-Straße, Berlin, Germany",,
00008100_0012dceb,00008100:0012dceb,17305,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Motzstr. 46,Geisbergstr. 43,1964.0,1993.0,1015.0,gewidmet,7100101.0,Wittenbergplatz,550.0,"Motzstr. 46,Wittenbergplatz, Berlin, Germany",52.4969568,13.3454465
00008100_0012d72e,00008100:0012d72e,00671,'07,Tempelhof-Schöneberg,Mariendorf,Spielplatz,Hollabergweg 69,Unknown,,,1646.0,gewidmet,7601238.0,Marienfelde Nordost,729.0,"Hollabergweg 69,Marienfelde Nordost, Berlin, Germany",52.4232098,13.3854434
00008100_0012dce7,00008100:0012dce7,17298,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Salzburger Str. 14 - Spielplatz,Unknown,1975.0,,697.0,gewidmet,7200307.0,Bayerischer Platz,583.0,"Salzburger Str. 14 - Spielplatz,Bayerischer Platz, Berlin, Germany",,
00008100_0012dcd4,00008100:0012dcd4,17323,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Frobenstr. 12-19 - Spielplatz,Bolzplatz etc,,2011.0,2513.0,gewidmet,7100103.0,Frobenstraße,1611.0,"Frobenstr. 12-19 - Spielplatz,Frobenstraße, Berlin, Germany",,
00008100_0012d6d0,00008100:0012d6d0,00682,'07,Tempelhof-Schöneberg,Tempelhof,Spielplatz,Bundesring (Nord) - Spielplatz,Bolzplatz,1913.0,,253.0,gewidmet,7400721.0,Paradestraße,253.0,"Bundesring (Nord) - Spielplatz,Paradestraße, Berlin, Germany",,
00008100_0012d896,00008100:0012d896,17360,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Stubenrauchstr. 6,Unknown,,,686.0,gewidmet,7300516.0,Odenwaldstraße,300.0,"Stubenrauchstr. 6,Odenwaldstraße, Berlin, Germany",52.47064,13.3243781
00008100_0012d76c,00008100:0012d76c,00673,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Illigstr./ Grenzweg,Bolzplatz etc,,1999.0,1720.0,gewidmet,7601546.0,Franziusweg,1163.0,"Illigstr./ Grenzweg,Franziusweg, Berlin, Germany",52.3943249,13.3861897
00008100_0012d721,00008100:0012d721,00706,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Taunusstr.73,"an der Weilburgstraße, Das Schloss",,,4080.0,gewidmet,7601443.0,Töpchiner Weg,3000.0,"Taunusstr.73,Töpchiner Weg, Berlin, Germany",52.3959951,13.416878
00008100_0012db8a,00008100:0012db8a,18706,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Baumeisterstr.,am S-Bahnhof Friedenau,,2007.0,343.0,gewidmet,7300618.0,Ceciliengärten,219.0,"Baumeisterstr.,Ceciliengärten, Berlin, Germany",,
00008100_0012d890,00008100:0012d890,17363,'07,Tempelhof-Schöneberg,Friedenau,Spielplatz,Bornstr./ Büsingstr. 21,"Bolzplatz, Beach-Volley etc",,2008.0,2836.0,gewidmet,7300516.0,Odenwaldstraße,1997.0,"Bornstr./ Büsingstr. 21,Odenwaldstraße, Berlin, Germany",,
00008100_0012d7a5,00008100:0012d7a5,18014,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Pallasstr. 7 - Spielplatz,Pallaspark,,2013.0,2745.0,gewidmet,7100103.0,Frobenstraße,2235.0,"Pallasstr. 7 - Spielplatz,Frobenstraße, Berlin, Germany",,
00008100_0012dcee,00008100:0012dcee,17292,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Belziger Str. 8-10,"Gleditschstr., Bolzplatz etc",,,2998.0,gewidmet,7200409.0,Belziger Straße,1297.0,"Belziger Str. 8-10,Belziger Straße, Berlin, Germany",,
00008100_0012dcec,00008100:0012dcec,17297,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Neue Steinmetzstr. - Spielstr.,Unknown,1974.0,,745.0,gewidmet,7100206.0,Großgörschenstraße,657.0,"Neue Steinmetzstr. - Spielstr.,Großgörschenstraße, Berlin, Germany",,
00008100_0012dcd7,00008100:0012dcd7,17320,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Frobenstr. 28-29,Unknown,,2003.0,2945.0,gewidmet,7100103.0,Frobenstraße,2569.0,"Frobenstr. 28-29,Frobenstraße, Berlin, Germany",52.4997844,13.3599977
00008100_0012d8eb,00008100:0012d8eb,00651,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Kaiserplatz - Spielplatz,Unknown,,,1059.0,gewidmet,7601547.0,Horstwalder Straße,803.0,"Kaiserplatz - Spielplatz,Horstwalder Straße, Berlin, Germany",,
00008100_0012dccd,00008100:0012dccd,17329,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Katzlerstr. 1/Yorckstr. 50 - Spielplatz,Bolzplatz u. Streetball,,2004.0,379.0,gewidmet,7100206.0,Großgörschenstraße,347.0,"Katzlerstr. 1/Yorckstr. 50 - Spielplatz,Großgörschenstraße, Berlin, Germany",,
00008100_0012d759,00008100:0012d759,00672,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Franziusweg 4,Unknown,,1989.0,1373.0,gewidmet,7601546.0,Franziusweg,611.0,"Franziusweg 4,Franziusweg, Berlin, Germany",52.3975905,13.3870087
00008100_0012dcdb,00008100:0012dcdb,17312,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Alice-Salomon-Park - Spielplatz,"Schwäbische Str. 10, Bolzplatz etc",1977.0,2015.0,1646.0,gewidmet,7100204.0,Barbarossaplatz,1104.0,"Alice-Salomon-Park - Spielplatz,Barbarossaplatz, Berlin, Germany",,
00008100_00248f77,00008100:00248f77,19243,'07,Tempelhof-Schöneberg,Lichtenrade,Spielplatz,Töpchiner Weg (Spielplatz),Unknown,2017.0,,1658.0,gewidmet,7601443.0,Töpchiner Weg,1658.0,"Töpchiner Weg (Spielplatz),Töpchiner Weg, Berlin, Germany",,
00008100_0012dcce,00008100:0012dcce,17330,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Katzlerstr. 12,Großgörschenstr. 22-24,,2014.0,3025.0,gewidmet,7100206.0,Großgörschenstraße,1171.0,"Katzlerstr. 12,Großgörschenstraße, Berlin, Germany",52.4913533,13.3689801
00008100_0012dcd5,00008100:0012dcd5,17322,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Maienstr. 1,Unknown,,2007.0,1400.0,gewidmet,7100102.0,Kalckreuthstraße,849.0,"Maienstr. 1,Kalckreuthstraße, Berlin, Germany",52.501071,13.3529153
00008100_0012d7e1,00008100:0012d7e1,17937,'07,Tempelhof-Schöneberg,Schöneberg,Spielplatz,Riemenschneider Weg 11,ggü. Peter-Vischer-Straße,1999.0,,885.0,gewidmet,7300619.0,Grazer Platz,554.0,"Riemenschneider Weg 11,Grazer Platz, Berlin, Germany",52.4647535,13.3497853
00008100_0012d915,00008100:0012d915,00657,'07,Tempelhof-Schöneberg,Marienfelde,Spielplatz,Stegerwaldstr. 52,Unknown,,2014.0,1440.0,gewidmet,7601236.0,Marienfelder Allee Nordwest,711.0,"Stegerwaldstr. 52,Marienfelder Allee Nordwest, Berlin, Germany",52.4214507,13.3671559
00008100_0012d8f8,00008100:0012d8f8,00624,'07,Tempelhof-Schöneberg,Tempelhof,Spielplatz,Sennockstr.,Zirkus Kunterbunt,,,1709.0,gewidmet,7400824.0,Bosepark,917.0,"Sennockstr.,Bosepark, Berlin, Germany",52.4678454,13.3820779
