stop_id,stop_name,stop_lat,stop_lon
de:11000:900110003:1:50,S Greifswalder Str. (Berlin),52.540109,13.439108
de:11000:900110003:1:51,S Greifswalder Str. (Berlin),52.540212,13.439227
de:11000:900110004:1:50,S Landsberger Allee (Berlin),52.529316,13.45484
de:11000:900110004:1:51,S Landsberger Allee (Berlin),52.529386,13.454998
de:11000:900110012:1:50,S Storkower Str. (Berlin),52.52366,13.465047
de:11000:900110012:1:51,S Storkower Str. (Berlin),52.523731,13.465094
de:11000:900120001:1:50,S+U Frankfurter Allee (Berlin),52.515383,13.47428
de:11000:900120001:1:51,S+U Frankfurter Allee (Berlin),52.515401,13.47437
de:11000:900120003:5:58,S Ostkreuz Bhf (Berlin),52.503422,13.469006
de:11000:900120003:5:59,S Ostkreuz Bhf (Berlin),52.503314,13.469607
de:11000:900190001:1:50,S Treptower Park (Berlin),52.493746,13.461502
de:11000:900190001:2:52,S Treptower Park (Berlin),52.493667,13.461736
de:11000:900190001:2:53,S Treptower Park (Berlin),52.493629,13.461846
de:11000:900190001:1:51,S Treptower Park (Berlin),52.493711,13.461615
de:11000:900120004:2:53,S+U Warschauer Str. (Berlin),52.506404,13.450818
de:11000:900096407::2,U Wittenau (Berlin),52.595686,13.333797
de:12061:900260002:1:50,S Wildau,52.319325,13.633739
de:11000:900064207::1,Ostpreußendamm Süd (Berlin),52.414537,13.302237
de:11000:900110011::6,S Bornholmer Str. (Berlin),52.554749,13.400166
de:11000:900182501::3,"Berlin, Westendsiedlung",52.453097,13.60766
de:11000:900182001::1,S Hirschgarten (Berlin),52.457519,13.600941
de:11000:900110004::5,S Landsberger Allee (Berlin),52.528561,13.457131
de:11000:900089352::1,"Berlin, Veitstr.",52.585717,13.287166
de:11000:900093251::1,Schildower Str. (Berlin),52.618068,13.315501
de:11000:900092282::1,Zeltinger Platz/S Frohnau (Berlin),52.633654,13.290195
de:11000:900008103::1,"Berlin, Nettelbeckplatz/S Wedding",52.544476,13.370697
de:11000:900064206::1,Ostpreußendamm/Osdorfer Str. (Berlin),52.420456,13.309164
de:11000:900064102::2,"Berlin, Bogenstr.",52.425545,13.316368
de:11000:900093156::1,Hohefeldstr. (Berlin),52.620776,13.306704
de:11000:900085281::2,Lindauer Allee/Residenzstr. (Berlin),52.572599,13.359583
de:11000:900143513::1,"Berlin, Bucher Chaussee/Achillesstr.",52.618684,13.48833
de:11000:900152002::1,S Gehrenseestr. (Berlin),52.555804,13.525847
de:11000:900151008::1,Grevesmühlener Str. (Berlin),52.568066,13.512477
de:11000:900151001::2,S Wartenberg (Berlin),52.573492,13.504718
de:11000:900007108::4,S Nordbahnhof/Gartenstr. (Berlin),52.532945,13.388246
de:11000:900134503::5,Pasewalker Str./Blankenburger Weg (Berlin),52.587801,13.430045
de:11000:900182002:1:50,S Friedrichshagen (Berlin),52.457423,13.623211
de:11000:900120003:3:54,S Ostkreuz Bhf (Berlin),52.503348,13.468748
de:11000:900120004:1:51,S+U Warschauer Str. (Berlin),52.506228,13.45072
de:12060:900350163::4,S Zepernick,52.659723,13.532407
de:11000:900120004:1:50,S+U Warschauer Str. (Berlin),52.506121,13.450664
de:11000:900006100::2,S Wollankstr./Sternstr. (Berlin),52.565481,13.391201
de:12061:900260080:1:50,S Waßmannsdorf,52.368477,13.463492
de:12061:900260080:1:51,S Waßmannsdorf,52.368714,13.463746
de:12061:900260009:3:55,Flughafen BER,52.364226,13.508213
de:12061:900260009:3:56,Flughafen BER,52.364331,13.508164
de:12065:900203376::3,"Hennigsdorf, Poststr.",52.638204,13.204722
de:12060:900350868::1,"Bernau, Ladestr.",52.676258,13.594796
de:12065:900203523::2,"Birkenwerder, Kirche",52.690781,13.277716
de:12072:900245028::2,S Mahlow,52.35745,13.41076
de:12072:900245797::1,"Blankenfelde, Moselstr./Tunnelweg",52.34259,13.41557
de:12065:900200042::1,"Hohen Neuendorf, Berliner Str./Schönfließer Str.",52.670017,13.280534
de:12065:900203415::2,"Birkenwerder, Hauptstr.",52.68797,13.28289
de:11000:900009204::8,"Berlin, Osloer Str./Prinzenallee",52.55565,13.38499
de:11000:900182301::1,"Berlin, Am Wiesenrain/Stillerzeile",52.456182,13.611363
de:11000:900180309::1,S Köpenick/Parrisiusstr. (Berlin),52.45651,13.580558
