kindergarten_id,district_id,name,address,postal_code,phone_number,email,website,coordinates,latitude,longitude,neighborhood,district,operator,capacity,source,created_at,updated_at
1198,12,Kita Johannisthaler Sternchen,"Sterndamm 214, 12487 Berlin",12487,,,,,,,Unknown,Treptow-Köpenick,Stadt Berlin,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1199,12,Kita Springmäuse,"Springbornstraße 88, 12487 Berlin",12487,,,,,,,Unknown,Treptow-Köpenick,Käpt'n Browser gGmbh,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1200,03,Katholische Kindertagesstätte und Hort St. Mauritius,"Schulze-Boysen-Straße 26, 10365 Berlin",10365,,,,,,,Unknown,Lichtenberg,Katholische Kirchengemeinde St. Mauritius,110,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1201,08,Kita am Fließ,"Seestraße 14, 13467 Berlin",13467,,,,,,,Unknown,Reinickendorf,INA.KINDER.GARTEN gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1202,06,Kita St. Christophorus,"Nansenstraße 7, 12047 Berlin",12047,,,,,,,Unknown,Neukölln,Katholische Kirchengemeinde St. Christophorus,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1203,,Kita Sonnenblume,Unknown,0,,,,,,,Unknown,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1204,,Kita Bewegungsreich,"Hanns-Eisler-Straße 82/84, 10409 Berlin",10409,,,,,,,Unknown,,Pfefferwerk Stadtkultur,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1205,12,Kita Sonnenschein,"Uranusstraße 19-21, 12524 Berlin",12524,,,,,,,Unknown,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1206,02,Spielraum,"Körtestraße 9, 10967 Berlin",10967,,,,,,,Unknown,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1207,02,Schulkinderhaus Kita Fontanepromenade - Vorschule,"Körtestraße 9, 10967 Berlin",10967,,,,,,,Unknown,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1208,,Gelber Hort,"Müllenhoffstraße 7, 10967 Berlin",10967,,,,,,,Unknown,,Lemgo-Grundschule,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1209,,Kindertagesstätte Maximiliankorso,Unknown,0,,,,,,,Unknown,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1210,,Kita Löwenzahn,Unknown,0,,,,,,,Unknown,,AWO,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1211,,Kita Lilienthal,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1212,10,Kinderspielkreise in der Ev. Kirchengemeinde Berlin-Wannsee,"Schuchardtweg 5, 14109 Berlin",14109,,,,,,,Unknown,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1213,,Humanistische Kita General-Woyna-Straße,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Deutschlands e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1214,12,Kita Heidekampweg,"Heidekampweg 103-105, 12437 Berlin",12437,,,,,,,Unknown,Treptow-Köpenick,Kinder im Kiez GmbH,155,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1215,11,Dorotheen-Kita,"Waldsassener Straße 9, 12279 Berlin",12279,,,,,,,Unknown,Tempelhof-Schöneberg,Unknown,105,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1216,,Kita am Südfeld,"Heiligenseestraße 63, 13503 Berlin",13503,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1217,,Fröbel-Kindergarten Campus Adlershof,Unknown,0,,,,,,,Unknown,,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1218,10,EKT - Steglitzer Kinderkreisel e.V.,"Drakestraße 30, 12205 Berlin",12205,,,,,,,Unknown,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1219,,Kita Nikodemus,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1220,,Kindergarten Sonnenhügel,"John-Schehr-Straße 35, 10407 Berlin",10407,,,,,,,Unknown,,Netzwerk Spiel/Kultur Prenzlauer Berg e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1221,03,"Kita ""Tausendfüßler""","Goeckestraße 25-26, 13055 Berlin",13055,,,,,,,Unknown,Lichtenberg,Volkssolidarität,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1222,03,Hand in Hand Kindergarten,"Neustrelitzer Straße 32-34, 13055 Berlin",13055,,,,,,,Unknown,Lichtenberg,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1223,,Kindertagesstätte Nordwest,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1224,02,Kita Reichenberger Straße 40,"Reichenberger Straße 40, 10999 Berlin",10999,,,,,,,Unknown,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1225,04,Kita Wuhlespatzen,"Zum Forsthaus 3, 12683 Berlin",12683,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1226,11,Hort des Pestalozzi-Fröbel-Hauses,"Bundesallee 80, 12161 Berlin",12161,,,,,,,Unknown,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1227,04,Kindergarten zu den Seen,Elsenstraße 11-13,0,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1228,01,Kita Sonnenblume gGmbH,Nußbaumallee 3,0,,,,,,,Unknown,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1229,,Montessori-Kinderhaus,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1230,07,bik-Kindertagesstätte Entdeckerland,"Sägebockweg 107, 13125 Berlin",13125,,,,,,,Unknown,Pankow,BIK e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1231,07,Kita Die Röländer,"Röländer Straße 46, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Pfefferwerk Stadtkultur,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1232,07,Kindergarten Busonistraße,"Busonistraße 145, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1233,07,Kindergarten Pfannschmidtstraße,"Pfannschmidtstraße 70, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1234,,Kita Krümelkiste,"Pfannschmidtstraße 2, 13125 Berlin",13125,,,,,,,Unknown,,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1235,07,Kindergarten Sonnenblume,"Hofzeichendamm 1, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1236,,Kita Preußstraße,Unknown,0,,,,,,,Unknown,,INA.KINDER.GARTEN,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1237,,Kita Humboldtstraße 1,Unknown,0,,,,,,,Unknown,,Kindertagsstätten Nordwest Eigenbetrieb von Berlin,105,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1238,11,Kita der Ev. Kirchengem. Alt-Tempelhof,"Albrechtstraße 106, 12103 Berlin",12103,,,,,,,Unknown,Tempelhof-Schöneberg,Unknown,146,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1239,,Kita Kinderwelt,Unknown,0,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1240,,Kita Albatros,Unknown,0,,,,,,,Unknown,,Albatros gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1241,,Kita Sausewind,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1242,07,Kita Orgelpfeifen,"Münchehagenstraße 43, 13125 Berlin",13125,,,,,,,Unknown,Pankow,GFAJ e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1243,03,Kiezspatzen,"Hubertusstraße 5, 10365 Berlin",10365,,,,,,,Unknown,Lichtenberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1244,03,Kita Sonnenschein,"Rudolf-Seiffert-Straße 26/28, 10369 Berlin",10369,,,,,,,Unknown,Lichtenberg,SozDia Stiftung Berlin - Gemeinsam Leben Gestalten,175,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1245,07,Kita Kritzelknirpse,"Lychener Straße 55-57, 10437 Berlin",10437,,,,,,,Unknown,Pankow,Pfefferwerk Stadtkultur,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1246,,Kita Moissistraße,Unknown,0,,,,,,,Unknown,,FiPP,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1247,,Kita Märchenland,"Bornholmer Straße 44, 13359 Berlin",13359,,,,,,,Unknown,,Orte für Kinder,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1248,08,Kita Neheimer Straße,"Neheimer Straße 10, 13507 Berlin",13507,,,,,,,Unknown,Reinickendorf,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1249,,Kita der Ev. Kirchengem. Alt-Tegel,Unknown,0,,,,,,,Unknown,,Evangelische Kirchengemeinde Tegel-Borsigwalde,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1250,,Kita der Ev. Kirchengem. Segen,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1251,,Integrationskindertagesstätte Regenbogen,Unknown,0,,,,,,,Unknown,,Evangelisches Jugend- und Fürsorgewerk gemeinnützige AG,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1252,05,Deutsch-Französischer Kindergarten / Jardin d’enfants franco-allemand,"Afrikanische Straße 121, 13351 Berlin",13351,,,,,,,Unknown,Mitte,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1253,,Kita Schneckenhaus,Unknown,0,,,,,,,Unknown,,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1254,05,Kita Brüsseler Straße,"Brüsseler Straße 30, 13353 Berlin",13353,,,,,,,Unknown,Mitte,INA.KINDER.GARTEN,90,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1255,,Hort der THG,Wiclefstraße,0,,,,,,,Unknown,,SOS-Kinderdorf e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1256,,Kindergarten Hansa Spatzen,Unknown,0,,,,,,,Unknown,,Kinder in Bewegung gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1257,07,Lara.Kita,"Hermann-Hesse-Straße 55, 13156 Berlin",13156,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1258,08,Not Provided,"Klinnerweg 53, 13509 Berlin",13509,,,,,,,Unknown,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1259,,Hort Hoffmann-von-Fallersleben-GS,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1260,,Kita Ghanastraße,Unknown,0,,,,,,,Unknown,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1261,,Kita Ritterfelddamm,"Ritterfelddamm 27, 14089 Berlin",14089,,,,,,,Unknown,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1262,,Kita Robinson Crusoe,"Am Hellespont 2, 12109 Berlin",12109,,,,,,,Unknown,,Orte für Kinder gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1263,08,Kita Rotbuchenweg,"Rotbuchenweg 18-22, 13403 Berlin",13403,,,,,,,Unknown,Reinickendorf,Jugend- und Sozialwerk,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1264,,Kita Krümelnest,Unknown,0,,,,,,,Unknown,,Pfefferwerk gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1265,,Kita Waschbär,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1266,09,CJD Johanna von Siemens - Heim 2,"Goebelstraße 139, 13629 Berlin",13629,,,,,,,Unknown,Spandau,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1267,10,Kita Jeverstraße,"Jeverstraße 10-11, 12157 Berlin",12157,,,,,,,Unknown,Steglitz-Zehlendorf,Nachbarschaftsheim Schöneberg e.V.,70,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1268,,Kita Uthmannstraße,"Uthmannstraße 17, 12043 Berlin",12043,,,,,,,Unknown,,Kindertagesstätten SüdOst Eigenbetrieb des Landes Berlin,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1269,12,Kita Am Haselbusch,"Am Haselbusch 2, 12487 Berlin",12487,,,,,,,Unknown,Treptow-Köpenick,Lernorte GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1270,03,KITA Seepiraten,"Hauptstraße 3a, 10317 Berlin",10317,,,,,,,Unknown,Lichtenberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1271,06,Kita Bornsdorfer Straße,"Bornsdorfer Straße 37a/b, 12053 Berlin",12053,,,,,,,Unknown,Neukölln,Kindertagesstätten SüdOst,170,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1272,,Horthaus Münchhausen-Grundschule,"Nimrodstraße 4, 13469 Berlin",13469,,,,,,,Unknown,,Stiftung Pro Gemeinsinn gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1273,,Evangelische Kita Frohnau,"Markgrafenstraße 49, 13465 Berlin",13465,,,,,,,Unknown,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1274,,Kita Böhmische Straße,"Böhmische Straße 1, 12055 Berlin",12055,,,,,,,Unknown,,Kindertagesstätten SüdOst Eigenbetrieb des Landes Berlin,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1275,,Tietzer Strolche,"Tietzstraße 12, 13509 Berlin",13509,,,,,,,Unknown,,TÄKS e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1276,,Kita Ernststraße,"Ernststraße 84, 13509 Berlin",13509,,,,,,,Unknown,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1277,,Kita im Grünen,"Robert-Rössle-Straße 1 a, 13125 Berlin",13125,,,,,,,Unknown,,Vielfarb Social gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1278,,Kita an der Bäke,"Haydnstraße 17, 12203 Berlin",12203,,,,,,,Unknown,,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1279,05,Kindergarten Exerzierstraße,"Exerzierstraße 32a, 13357 Berlin",13357,,,,,,,Unknown,Mitte,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1280,11,Kita Grunewaldstraße,"Grunewaldstraße 77, 10823 Berlin",10823,,,,,,,Unknown,Tempelhof-Schöneberg,Kant-Kindergarten gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1281,,Kindertagesstätte Friedrich-Richter-Straße,Unknown,0,,,,,,,Unknown,,Internationaler Bund,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1282,07,"Kita ""Kleine Raupe Nimmersatt""","Lindenberger Weg 26, 13125 Berlin",13125,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1283,,Kita Schivelbeiner Straße,Unknown,0,,,,,,,Unknown,,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1284,12,Melli-Beese-Haus,"Melli-Beese-Straße 30, 12487 Berlin",12487,,,,,,,Unknown,Treptow-Köpenick,FiPP e.V. - Fortbildungsinstitut für die pädagogische Praxis,105,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1285,,Kita Paradiesvögel,Unknown,0,,,,,,,Unknown,,eventus-BILDUNG e.V.,29,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1286,,Kita Lichterfelde,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1287,,Kindertagesstätte Fontanepromenade,Unknown,0,,,,,,,Unknown,,Diakonisches Werk Berlin Stadtmitte e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1288,,Kita Schneckenhaus,Unknown,0,,,,,,,Unknown,,Käpt'n Browser gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1289,,Kita Wiesenwichtel,"Wiesenwinkel 17, 13158 Berlin",13158,,,,,,,Unknown,,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1290,11,Kita des Pestalozzi-Fröbel-Hauses,"Belziger Straße 14, 10823 Berlin",10823,,,,,,,Unknown,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1291,12,Kita Am Studio,"Am Studio 5, 12489 Berlin",12489,,,,,,,Unknown,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1292,,Kita/Forum Soziale Dienste e.V.,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1293,,Kita Grünschnabel,Unknown,0,,,,,,,Unknown,,"präventive, altersübergreifende Dienste im sozialen Bereich gGmbH",Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1294,,Evangelischer Forscherkindergarten Apfelbäumchen,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1295,,Kita im Kosmosviertel,Unknown,0,,,,,,,Unknown,,Jugendwerk Aufbau Ost JAO gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1296,,Kita Rütlistraße,Unknown,0,,,,,,,Unknown,,Kindertagesstätten SüdOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1297,,Kita Nido Piccolo,Unknown,0,,,,,,,Unknown,,Independent Living Kindertagesstätten für Berlin gGmbH,250,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1298,06,KiTa Sausewind,"Köpenicker Straße 154, 12355 Berlin",12355,,,,,,,Unknown,Neukölln,KiB gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1299,06,Kita Till Eulenspiegel,"Korbmacherweg 33, 12355 Berlin",12355,,,,,,,Unknown,Neukölln,Orte für Kinder,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1300,,Kita - Groß-Ziethener Chaussee,"Groß-Ziethener Chaussee 144, 12355 Berlin",12355,,,,,,,Unknown,,Kindertagesstätten SüdOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1301,03,Kita Phantasialand,"Paul-Junius-Straße 52-54, 10369 Berlin",10369,,,,,,,Unknown,Lichtenberg,Kinder im Kiez,195,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1302,07,KiTa Zauberstein,"Cunistraße 34, 13127 Berlin",13127,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1303,,Kita Petitweg,Unknown,0,,,,,,,Unknown,,Kinder im Kiez GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1304,,Kita Eigensinn,"Eschengraben 49, 13189 Berlin",13189,,,,,,,Unknown,,Camino · Dein Weg GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1305,07,Kita Pinocchio,"Belforter Straße 11, 10405 Berlin",10405,,,,,,,Unknown,Pankow,Hanna gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1306,10,EKT - Rotz und Trotz e.V.,"Sophienstraße 8, 12203 Berlin",12203,,,,,,,Unknown,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1307,,Kita Am Buschgraben,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1308,,Kita Frohnauer Straße,Unknown,0,,,,,,,Unknown,,Kindertagesstätten Nordwest,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1309,11,Kindertagesstätte MaRiS,"Manfred-von-Richthofen-Straße 31, 12101 Berlin",12101,,,,,,,Unknown,Tempelhof-Schöneberg,Nachbarschafts- und Selbsthilfezentrum in der UFA-Fabrik e.V.,190,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1310,07,Die kleinen Strolche,"Neue Schönholzer Straße 25, 13187 Berlin",13187,,,,,,,Unknown,Pankow,Kindergärten NordOst,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1311,07,Kita Pankower Wichtel,"Dusekestraße 14, 13187 Berlin",13187,,,,,,,Unknown,Pankow,JAO gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1312,07,Montessori-Haus Pestalozzistraße,"Pestalozzistraße 9-11, 13187 Berlin",13187,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1313,,Kleine Weltentdecker,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1314,04,Kita am Kirschbaum,"Albert-Kuntz-Straße 41, 12627 Berlin",12627,,,,,,,Unknown,Marzahn-Hellersdorf,Boot gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1315,,Best-Sabel-Kita Kaulsdorf,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1316,05,Kita Wattstraße,"Wattstraße 16, 13355 Berlin",13355,,,,,,,Unknown,Mitte,Pfefferwerk Stadtkultur,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1317,,Katholische Kita St. Sebastian und Gemeindezentrum,Unknown,0,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1318,,Kita Sonnenkäfer,"Holzmindener Straße 23, 12347 Berlin",12347,,,,,,,Unknown,,FiPP e.V. - Fortbildungsinstitut für die pädagogische Praxis,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1319,,Evangelische Kita am Humboldthain,"Gustav-Meyer-Allee 2, 13355 Berlin",13355,,,,,,,Unknown,,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1320,,Kita Flurweg INA Kindergarten,"Flurweg 77, 12357 Berlin",12357,,,,,,,Unknown,,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1321,06,Kita Neudecker Weg,"Neudecker Weg 84, 12355 Berlin",12355,,,,,,,Unknown,Neukölln,Kindertagesstätten SüdOst,188,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1322,03,Kita Krokofant,"Mellenseestraße 65/66, 10319 Berlin",10319,,,,,,,Unknown,Lichtenberg,BIK e.V.,166,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1323,04,Kita „Windlicht“,"Golliner Straße 6, 12689 Berlin",12689,,,,,,,Unknown,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1324,,Kita Hanna vom Kolle,"Knaackstraße 53, 10435 Berlin",10435,,,,,,,Unknown,,Hanna gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1325,,Kita Reichenberger Straße 92,"Reichenberger Straße 92, 10999 Berlin",10999,,,,,,,Unknown,,Kindergärten City,142,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1326,12,Evangelischer Kindergarten Pfingstberggasse,"Pfingstberggasse 2, 12489 Berlin",12489,,,,,,,Unknown,Treptow-Köpenick,Evangelische Kirchengemeinde Berlin-Adlershof,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1327,,Humanistische Kindertagesstätte Adlershofer Marktspatzen,Unknown,0,,,,,,,Unknown,,Humanistischer Verband Deutschlands,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1328,07,Kita Prenzelberger Schwalbennest,"Diesterwegstraße 10, 10405 Berlin",10405,,,,,,,Unknown,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1329,,Kindergarten Jerusalemer Straße 10/12,"Jerusalemer Straße 10,12, 10117 Berlin",10117,,,,,,,Unknown,,Kindergärten City,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1330,12,Grüne Aue,Baderseestraße 1-5,0,,,,,,,Unknown,Treptow-Köpenick,FiPP e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1331,,Kita Rudower Straße,Unknown,0,,,,,,,Unknown,,Kinder im Kiez GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1332,12,Kita der Evangelischen Kirchengemeinde Altglienicke,"Köpenicker Straße 35, 12524 Berlin",12524,,,,,,,Unknown,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1333,,"Kita ""Putzmunter""",Unknown,0,,,,,,,Unknown,,Volkssolidarität Landesverband Berlin e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1334,,Fröbel-Kindergarten Am Ring,"Rigaer Straße 53/54, 10247 Berlin",10247,,,,,,,Unknown,,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
