kindergarten_id,district_id,name,address,postal_code,latitude,longitude,neighborhood,district,operator,capacity,source,created_at,updated_at
993,11002002,Kita Salamander,"Weidenweg 53, 10247 Berlin",10247,52.5191002,13.4543109,Friedrichshain,Friedrichshain-Kreuzberg,Kita Salamander gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
994,11001001,Pankonauten,"Ravenéstraße 10, 13347 Berlin",13347,52.5429077,13.3729287,Gesundbrunnen,Mitte,Pankonauten e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
995,11002002,Kinderladen Alles Banane,"Graefestraße 39, 10967 Berlin",10967,52.4894211,13.414765,Kreuzberg,Friedrichshain-Kreuzberg,Alles Banane e. V.,18,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
996,11002002,Kita Sonnenblümchen,"Graefestraße 43, 10967 Berlin",10967,52.4885575,13.4140792,Kreuzberg,Friedrichshain-Kreuzberg,EKT Sonnenblümchen e. V.,40,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
997,11003003,Platanus Kita,Unknown,Unknown,52.5665208,13.4140069,Pankow,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
998,11003003,Mikematze,"Berliner Allee 110, 13088 Berlin",13088,52.5498,13.4600205,Weißensee,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
999,11011011,"Kita ""Dorothea""","Dorotheastraße 27, 10318 Berlin",10318,52.4848126,13.5224995,Karlshorst,Lichtenberg,Verein für aktive Vielfalt e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1000,11012012,Kita Resi,Unknown,Unknown,52.5732996,13.3596456,Reinickendorf,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1001,11001001,Kita Ringelblume,"Reinickendorfer Straße 32, 13347 Berlin",13347,52.547554,13.3695056,Wedding,Mitte,FBE gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1002,11003003,Kita Zauberschlüssel,"Bizetstraße 53, 13088 Berlin",13088,52.5480476,13.4542927,Weißensee,Pankow,Rednik GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1003,11009009,Junior 1 - KiTa im Fenngarten,"Fennstraße 5-6, 12439 Berlin",12439,52.4539597,13.516903,Niederschöneweide,Treptow-Köpenick,junior JOEL IM FENNGARTEN – gUG (haftungsbeschränkt),Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1004,11003003,Kinderladen Kleine Riesen,"Borodinstraße 11, 13088 Berlin",13088,52.5464452,13.4526054,Weißensee,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1005,11007007,Bonifatius Buchenblatt,"Tempelhofer Damm 96, 12101 Berlin",12101,52.4726688,13.3853501,Tempelhof,Tempelhof-Schöneberg,Kindertagesstätte Bonifatius Buchenblatt gGmbH,144,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1006,11006006,Tagesgroßpflege Ilona Rensch & Katrin Hensel,"Südendstraße 58, 12169 Berlin",12169,52.4565252,13.3284946,Steglitz,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1007,11004004,Die Zauberflöten,"Bismarckstraße 25, 10625 Berlin",10625,52.5125572,13.3119212,Charlottenburg,Charlottenburg-Wilmersdorf,Familie im Zentrum FiZ gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1008,11004004,Kita Raduga,"Fechnerstraße 18, 10717 Berlin",10717,52.4885921,13.3213488,Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1009,11004004,Kinderladen Donnerbagger,"Fechnerstraße 13, 10717 Berlin",10717,52.488192,13.321453,Wilmersdorf,Charlottenburg-Wilmersdorf,Donnerbagger - Verein für kindliche Bewegungstherapie e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1010,11006006,Tagesgroßpflege Mäusegruppe,"Bergstraße 5, 12169 Berlin",12169,52.4578724,13.3280658,Steglitz,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1011,11008008,freude Kindergarten,"Roseggerstraße 13, 12059 Berlin",12059,52.479425,13.4458064,Neukölln,Neukölln,FREUDE Kindergärten Süd-Ost gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1012,11004004,GeierBande,Unknown,Unknown,52.5087609,13.2964749,Charlottenburg,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1013,11008008,Matschmonster II,"Pätzer Straße 17, 12359 Berlin",12359,52.4521113,13.4388616,Britz,Neukölln,Matschmonster e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1014,11008008,Matschmonster I,"Britzer Damm 101, 12347 Berlin",12347,52.4538432,13.438448,Britz,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1015,11004004,lilolei,Unknown,Unknown,52.4936139,13.322029,Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1016,11001001,Freude Kindergarten Süd-Ost gGmbH,Unknown,Unknown,52.5604422,13.3805706,Gesundbrunnen,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1017,11004004,Kindergruppe Lassymoss,Unknown,Unknown,52.5109758,13.2834616,Westend,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1018,11004004,KITA Kaiser-Friedrich-Straße,Unknown,Unknown,52.5155013,13.3005291,Charlottenburg,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1019,11004004,Not Provided,Unknown,Unknown,52.5141881,13.300778,Charlottenburg,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1020,11007007,Naturdetektive Kita Marienfelder,"Marienfelder Allee 102, 12277 Berlin",12277,52.4177738,13.3664801,Marienfelde,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1021,11007007,Kita Arielle 3,"Alt-Tempelhof 5, 12099 Berlin",12099,52.4655764,13.3885447,Tempelhof,Tempelhof-Schöneberg,Grenzenlos Kind gUG,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1022,11007007,Kita Juniorplaneten,"Alt-Mariendorf 25, 12107 Berlin",12107,52.4402781,13.3894742,Mariendorf,Tempelhof-Schöneberg,Sprache Verbindet IB gGmbH,36,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1023,11007007,Kita StarKids,"Reißeckstraße 23, 12107 Berlin",12107,52.4402124,13.3932758,Mariendorf,Tempelhof-Schöneberg,Unknown,140,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1024,11006006,Kleine Zwergenparade,"Breite Straße 1, 12167 Berlin",12167,52.4543729,13.3276719,Steglitz,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1025,11007007,Kita Maulwurf,"Alt-Tempelhof 29, 12103 Berlin",12103,52.4652372,13.3835702,Tempelhof,Tempelhof-Schöneberg,Maulwurf e. V.,60,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1026,11007007,Kindertagespflege Kolibri,"Rathausstraße 58, 12105 Berlin",12105,52.4414353,13.3813435,Mariendorf,Tempelhof-Schöneberg,Gordana Cakovic,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1027,11006006,Kindergarten Tinkerbell,Unknown,Unknown,52.4366286,13.3158615,Lichterfelde,Steglitz-Zehlendorf,Klax International GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1028,11006006,Kinderkrippe Spatzennest,Unknown,Unknown,52.4366074,13.3153009,Lichterfelde,Steglitz-Zehlendorf,Klax International GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1029,11007007,Kita Schlösschen,"Machonstraße 30, 12105 Berlin",12105,52.4478587,13.3818415,Mariendorf,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1030,11004004,Evangelische Kindertagesstätte der Lindenkirchengemeinde,"Binger Straße 73, 14197 Berlin",14197,52.4749201,13.3104354,Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,60,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1031,11007007,Kinderladen Mücke,"Großbeerenstraße 5, 12107 Berlin",12107,52.4386796,13.3816078,Mariendorf,Tempelhof-Schöneberg,Kinderladen Mücke e.V.,17,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1032,11007007,Kindertagespflege Kinderstübchen,"Ringstraße 96, 12105 Berlin",12105,52.4458451,13.3677585,Mariendorf,Tempelhof-Schöneberg,Saida Wagner,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1033,11007007,Kindertagespflege - 'Das Spatzennest',"Ringstraße 72, 12105 Berlin",12105,52.4427351,13.3778154,Mariendorf,Tempelhof-Schöneberg,Ulrike Niemann & Daniela Degebrodt,10,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1034,11007007,Kindertagespflege - 'Klitzeklein',"Alarichstraße 22, 12105 Berlin",12105,52.4552335,13.3760076,Tempelhof,Tempelhof-Schöneberg,Carola Hirte,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1035,11007007,Kindertagespflege,"Germaniastraße 152b, 12099 Berlin",12099,52.4657147,13.3935137,Tempelhof,Tempelhof-Schöneberg,Constanze Lucas-Liedtke & Roland Liedtke,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1036,11007007,Kindertagespflege - 'Gänseblümchen',"Alt-Mariendorf 31, 12107 Berlin",12107,52.4400821,13.3882251,Mariendorf,Tempelhof-Schöneberg,Zeljka Babic,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1037,11007007,Kindertagespflege - 'Die Sonnenkäfer',"Lichtenrader Damm 61, 12305 Berlin",12305,52.4082587,13.4050609,Lichtenrade,Tempelhof-Schöneberg,Katharina Holder & Sandra Pohlmann,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1038,11007007,Kindertagespflege Mäusebande,"Marienfelder Allee 172, 12279 Berlin",12279,52.4110159,13.3602645,Marienfelde,Tempelhof-Schöneberg,Kathleen Günther,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1039,11007007,Kindertagespflege - 'Kurz & Klein',"Marienfelder Allee 146, 12279 Berlin",12279,52.4133919,13.3628394,Marienfelde,Tempelhof-Schöneberg,Anita Wieland,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1040,11007007,Mary Poppinz,"Mariendorfer Damm 444, 12107 Berlin",12107,52.4149815,13.4005506,Lichtenrade,Tempelhof-Schöneberg,Kindergarten Mary Poppinz gUG,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1041,11003003,Kinderland Regenbogen,"Stargarder Straße 80, 10437 Berlin",10437,52.5479387,13.414386,Prenzlauer Berg,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1042,11004004,Die kleine Wichtelbande,Unknown,Unknown,52.5131361,13.2916641,Charlottenburg,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1043,11011011,Kita Pirateninsel,"Anna-Ebermann-Straße 25, 13053 Berlin",13053,52.5536381,13.5166552,Alt-Hohenschönhausen,Lichtenberg,Verein für aktive Vielfalt e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1044,11011011,Kita Abenteuerland,"Anna-Ebermann-Straße 25, 13053 Berlin",13053,52.5536331,13.5158375,Alt-Hohenschönhausen,Lichtenberg,Verein für aktive Vielfalt e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1045,11001001,Fröbel-Kindergarten Beusselstraße,"Beusselstraße 32, 10553 Berlin",10553,52.5305522,13.3288096,Moabit,Mitte,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1046,11003003,Schneckenhaus,"Christburger Straße 11, 10405 Berlin",10405,52.5355016,13.4274549,Prenzlauer Berg,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1047,11010010,Not Provided,"Schleusinger Straße 19, 12687 Berlin",12687,52.5587243,13.5634795,Marzahn,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1048,11003003,Spaceys,"Greifenhagener Straße 35, 10437 Berlin",10437,52.5528379,13.4194964,Prenzlauer Berg,Pankow,Spaceys Kindergärten GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1049,11007007,Schülerladen Kind und Umwelt,"Stubenrauchstraße 71, 12161 Berlin",12161,52.4688562,13.327245,Friedenau,Tempelhof-Schöneberg,Kind und Umwelt e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1050,11005005,Das Haus der kleinen Freunde,"Streitstraße 74, 13587 Berlin",13587,52.5575022,13.207475,Hakenfelde,Spandau,Kinder Vision g GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1051,11007007,Schöneberger Kuschelbärchen,"Meraner Straße 6, 10825 Berlin",10825,52.4875424,13.3389799,Schöneberg,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1052,11001001,Waldorfkindergarten Fliederhof Gruppe Zwergenreich,"Steinstraße 28, 10119 Berlin",10119,52.5268392,13.405293,Mitte,Mitte,Fliederhof – Waldorfkindergarten Berlin-Mitte e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1053,11003003,Kita Cheburashka,Unknown,Unknown,52.5521408,13.4284871,Prenzlauer Berg,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1054,11004004,Kinder am Schloss,Spandauer Damm 46,Unknown,52.5191947,13.2903443,Charlottenburg,Charlottenburg-Wilmersdorf,One World Kinder gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1055,11004004,Nano's Kidsclub,Unknown,Unknown,52.4816096,13.3299533,Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1056,11005005,Kita der kleinen Kreativen,Unknown,Unknown,52.5476136,13.1826925,Falkenhagener Feld,Spandau,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1057,11001001,Kita Kolibris,"Sparrstraße 25, 13353 Berlin",13353,52.5415578,13.360063,Wedding,Mitte,eventus-BILDUNG gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1058,11007007,Kita Rosas Turm,Unknown,Unknown,52.483418,13.3630251,Schöneberg,Tempelhof-Schöneberg,TÄKS e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1059,11003003,TreeHaus,"Hauptstraße 26, 13158 Berlin",13158,52.5866079,13.3673369,Wilhelmsruh,Pankow,Weltkinder,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1060,11004004,Minipünktchen,Unknown,Unknown,52.4906981,13.3190715,Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1061,11012012,Montessori-Kinderhaus Zwergenstube,Unknown,Unknown,52.5940116,13.2780133,Tegel,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1062,11001001,Nachtigall,"Wollankstraße 39, 13359 Berlin",13359,52.5628032,13.3898973,Gesundbrunnen,Mitte,eventus-BILDUNG gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1063,11003003,Montessori Mother,"Wisbyer Straße 70, 10439 Berlin",10439,52.5538378,13.4168086,Prenzlauer Berg,Pankow,Montessori Mother ELC,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1064,11003003,Kleine Glückspilze,"Hobrechtsfelder Chaussee 162-164, 13125 Berlin",13125,52.6519276,13.4895786,Buch,Pankow,GFAJ e.V.,48,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1065,11003003,Kita Kinderwirtschaft,"Ahlbecker Straße 11a, 10437 Berlin",10437,52.5449055,13.4237921,Prenzlauer Berg,Pankow,Camino - Dein Weg GmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1066,11010010,Kita Diwalizwerge,"Blumberger Damm 2F, 12683 Berlin",12683,52.5144826,13.563742,Biesdorf,Marzahn-Hellersdorf,Wuhlewanderer gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1067,11008008,Kita Cheburashka,"Stubenrauchstraße 103, 12357 Berlin",12357,52.4302579,13.4940302,Rudow,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1068,11001001,Kleiner Fratz,Unknown,Unknown,52.5478714,13.3665215,Wedding,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1069,11001001,Spielraum Perlentaucher,"Perleberger Straße 47, 10559 Berlin",10559,52.5308439,13.3477391,Moabit,Mitte,GenerationenRaum gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1070,11012012,Kindertagespflege Falkennest,"Eichelhäherstraße 19, 13505 Berlin",13505,52.5840923,13.2257103,Konradshöhe,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1071,11003003,Paul & Paula I,"Grabbeallee 44, 13156 Berlin",13156,52.5758191,13.3990384,Niederschönhausen,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1072,11002002,Bildungsgarten,"Gubener Straße 46, 10243 Berlin",10243,52.511965,13.448684,Friedrichshain,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1073,11001001,Die kleinen Frösche,Unknown,Unknown,52.5502976,13.3599984,Wedding,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1074,11002002,Fröbel-Kindergarten,Weserstraße 43,Unknown,52.508407,13.4700245,Friedrichshain,Friedrichshain-Kreuzberg,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1075,11002002,Waldorfkindergarten im Forum Kreuzberg,Eisenbahnstraße 21,Unknown,52.5039739,13.4345296,Kreuzberg,Friedrichshain-Kreuzberg,Forum Kreuzberg,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1076,11002002,Naturkindergarten im Forum Kreuzberg,Köpenicker Straße 175,Unknown,52.5040683,13.4353961,Kreuzberg,Friedrichshain-Kreuzberg,Naturkind Forum Kreuzberg gUG,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1077,11003003,Kinderladen Sausebrause,Unknown,Unknown,52.547749,13.4019782,Prenzlauer Berg,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1078,11002002,Kinderhafen KrikelKrake,"Friedenstraße 87, 10249 Berlin",10249,52.5215663,13.4364239,Friedrichshain,Friedrichshain-Kreuzberg,GRETA & JULICA gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1079,11002002,EiKiTa Girotondo,"Bergmannstraße 98, 10961 Berlin",10961,52.490146,13.3910588,Kreuzberg,Friedrichshain-Kreuzberg,Elterninitiative,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1080,11004004,Kita Kunstmäuse,"Bamberger Straße 41, 10779 Berlin",10779,52.4919968,13.3372425,Schöneberg,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1081,11008008,Kita Kopfstraße,"Kopfstraße 61, 12053 Berlin",12053,52.4761959,13.4332349,Neukölln,Neukölln,Bund Deutscher PfadfinderInnen e.V.,20,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1082,11008008,Kindertagespflege Manitos Creativas,"Hertzbergstraße 22, 12055 Berlin",12055,52.4766828,13.4475514,Neukölln,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1083,11002002,Zauberwelt,Ebelingstraße 13,Unknown,52.5239616,13.4517322,Friedrichshain,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1084,11002002,Die schlauen Mäuse,Unknown,Unknown,52.5189104,13.4505051,Friedrichshain,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1085,11007007,DunjaKids,"Rheinstraße 1, 12159 Berlin",12159,52.4727578,13.3362943,Friedenau,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1086,11002002,Johanniter-Kindertagesstätte Kleine Insel,Unknown,Unknown,52.5210767,13.4465641,Friedrichshain,Friedrichshain-Kreuzberg,Johanniter-Unfall-Hilfe e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1087,11004004,Kita Mima,"Güntzelstraße 30, 10717 Berlin",10717,52.4919188,13.3213295,Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1088,11011011,Kindergarten Rappelkiste,"Herbert-Tschäpe-Straße 2, 10369 Berlin",10369,52.531457,13.4631164,Fennpfuhl,Lichtenberg,MediSport gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1089,11004004,Villa Luna,"Helmholtzstraße 34-36, 10587 Berlin",10587,52.5214869,13.3235399,Charlottenburg,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1090,11002002,TEK-Kinderladen,Unknown,Unknown,52.5046028,13.4221552,Kreuzberg,Friedrichshain-Kreuzberg,Till Eulenspiegel-Kette e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1091,11008008,Evangelische Kita Neu-Buckow,"Quarzweg 116, 12349 Berlin",12349,52.4186173,13.4163252,Buckow,Neukölln,Unknown,100,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1092,11008008,Arielle 2,Unknown,Unknown,52.4608015,13.4333709,Britz,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1093,11007007,Mary Poppinz Britz,"An der alten Gärtnerei 1, 12109 Berlin",12109,52.4395555,13.4096393,Mariendorf,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1094,11006006,Fröbel-Kindergarten Zwergenwiese,"Hindenburgdamm 30, 12203 Berlin",12203,52.4407536,13.3170318,Lichterfelde,Steglitz-Zehlendorf,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1095,11006006,KiMo Kita - Noctiluca,"Hindenburgdamm 100, 12203 Berlin",12203,52.4391209,13.3157976,Lichterfelde,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1096,11007007,Kindertagespflege Sternstunden,"Reulestraße 17, 12105 Berlin",12105,52.4472785,13.3769196,Mariendorf,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1097,11008008,Not Provided,Unknown,Unknown,52.428146,13.4559589,Gropiusstadt,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1098,11001001,Flohzirkus Wedding,"Eulerstraße 10, 13357 Berlin",13357,52.5541686,13.3917841,Gesundbrunnen,Mitte,Flohzirkus Wedding e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1099,11003003,Elterninitiativ-Kindergarten Wald & Wiesen e.V.,"Husemannstraße 12, 10435 Berlin",10435,52.5377597,13.4177331,Prenzlauer Berg,Pankow,Wald & Wiesen e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1100,11003003,Kindergarten Aramsamsam,Unknown,Unknown,52.5454975,13.4209964,Prenzlauer Berg,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1101,11009009,KreativitätsKindertagesstätte Treptow,"Hartriegelstraße 77, 12439 Berlin",12439,52.4481539,13.5310116,Niederschöneweide,Treptow-Köpenick,KreativitätsSchulzentrum Berlin gGmbH,45,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1102,11002002,La Sonrisa,"Jessnerstraße 37, 10247 Berlin",10247,52.5107967,13.4717118,Friedrichshain,Friedrichshain-Kreuzberg,La Sonrisa gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
1103,11009009,Mosaik Kita,Unknown,Unknown,52.4448528,13.5284412,Niederschöneweide,Treptow-Köpenick,IBEB Initiative für Bildung und Erziehung Berlin gGmbH,40,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
