bsn,school_name,school_type_de,ownership_en,school_category_de,district,neighborhood,postal_code,street,street_number,website,school_year,school_category_en,total_students,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag,lon,lat,schoolinductionzone_id,district_id
12G28,Grundschule in den Rollbergen,Grundschule,Public,Grundschule,Reinickendorf,Waidmannslust,13469,Waldshuter Zeile,6,http://www.rollberge.de,2024/25,Primary School,384,187,197,39,31,8,True,13.337,52.61,264,12
12G29,Hermann-Schulz-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13403,Kienhorststraße,67,http://www.hermann-schulz-grundschule.de,2024/25,Primary School,425,189,236,38,28,10,True,13.326,52.574,203,12
12G30,Reineke-Fuchs-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13403,Foxweg,15,http://www.reineke-fuchs-grundschule.de,2024/25,Primary School,462,239,223,39,36,3,True,13.31,52.574,216,12
12G32,Charlie-Chaplin-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13439,Wilhelmsruher Damm,90,https://www.charlie-chaplin-grundschule.com,2024/25,Primary School,436,199,237,38,29,9,False,13.365,52.597,233,12
12G33,Lauterbach-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,41,http://www.lauterbach-schule.de,2024/25,Primary School,504,248,256,43,34,9,True,13.359,52.604,252,12
12G34,Otfried-Preußler-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Heiligensee,13503,Schulzendorfer Straße,99,https://www.ops-berlin.de,2024/25,Primary School,659,300,359,55,49,6,False,13.227,52.613,366,12
12K01,Julius-Leber-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Tegel,13507,Treskowstraße,26,https://www.jls-berlin.de,2024/25,Integrated Secondary School,409,151,258,39,27,12,False,13.283,52.588,324,12
12K02,Bettina-von-Arnim-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,49,https://www.bettina-schule.de,2024/25,Integrated Secondary School,1235,727,508,135,84,51,False,13.355,52.604,252,12
12K03,Max-Beckmann-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Reinickendorf,13403,Auguste-Viktoria-Allee,37,http://www.m-b-o.net,2024/25,Integrated Secondary School,1029,574,455,99,62,37,False,13.314,52.571,203,12
12K04,Paul-Löbe-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Reinickendorf,13407,Lindauer Allee,23,https://www.paul-loebe-schule.de,2024/25,Integrated Secondary School,609,254,355,77,49,28,True,13.354,52.573,178,12
12K05,Gustav-Freytag-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Reinickendorf,13409,Breitkopfstraße,66,https://www.gustav-freytag-schule.berlin,2024/25,Integrated Secondary School,458,215,243,45,26,19,True,13.366,52.57,145,12
12K06,Benjamin-Franklin-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Borsigwalde,13509,Sommerfelder Straße,5,https://benjamin-franklin-schule.de,2024/25,Integrated Secondary School,455,199,256,48,30,18,False,13.301,52.581,274,12
12K07,Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Wittenau,13437,Alt-Wittenau,8,https://www.jks.berlin,2024/25,Integrated Secondary School,551,234,317,60,34,26,True,13.336,52.59,212,12
12K09,Carl-Benz-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Hermsdorf,13467,Heidenheimer Straße,53,http://www.carl-benz-oberschule.de,2024/25,Integrated Secondary School,432,159,273,46,30,16,False,13.299,52.616,319,12
12K10,Carl-Bosch-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Hermsdorf,13467,Frohnauer Straße,74,https://www.carlbosch.de,2024/25,Integrated Secondary School,407,163,244,40,22,18,False,13.293,52.623,319,12
12K11,Albrecht-Haushofer-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Heiligensee,13503,Kurzebracker Weg,40,https://www.albrecht-haushofer-schule.de,2024/25,Integrated Secondary School,525,210,315,51,30,21,True,13.228,52.618,366,12
12K12,Campus Hannah Höch (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Reinickendorf,Märkisches Viertel,13435,Finsterwalder Straße,52,https://www.campus-hannah-hoech.de,2024/25,Integrated Secondary School,703,334,369,72,51,21,True,13.343,52.601,249,12
12P02,Waldorfschule Märkisches Viertel Berlin,Freie Waldorfschule,Private,Privatschule,Reinickendorf,Märkisches Viertel,13439,Treuenbrietzener Straße,28,https://www.waldorfschule-mv.de,2024/25,Private School,,,,,,,False,13.364,52.6,233,12
12P03,Evangelische Schule Frohnau,Kombinierte allgemein bildende Schule,Private,Privatschule,Reinickendorf,Frohnau,13465,Benediktinerstraße,11,http://www.ev-frohnau.de,2024/25,Private School,,,,,,,False,13.283,52.631,358,12
12P04,Katholische Schule Salvator,Kombinierte allgemein bildende Schule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Fürst-Bismarck-Straße,8,https://salvator.net,2024/25,Private School,,,,,,,False,13.312,52.609,279,12
12P06,Elisabethstift-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Hermsdorf,13467,Falkentaler Steig,10,http://www.elisabethstift-schule.de,2024/25,Private School,,,,,,,False,13.303,52.62,319,12
12P07,Private Goethe-Schulen,Kombinierte allgemein bildende Schule,Private,Privatschule,Reinickendorf,Wittenau,13435,Wittenauer Straße,112,http://goethe-grundschule.bifiz.de,2024/25,Private School,,,,,,,False,13.341,52.607,264,12
12P10,Demokratische Schule X (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Heiligensee,13503,Ruppiner Chaussee,209,https://www.demokratische-schule-x.de,2024/25,Private School,,,,,,,False,13.248,52.613,349,12
12P11,Alternativschule Berlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Bondickstraße,8,https://www.alternativschule-berlin.de,2024/25,Private School,,,,,,,False,13.315,52.605,279,12
12P13,Euro Akademie Berlin,Kombinierte berufliche Schule,Private,Privatschule,Reinickendorf,Tegel,13507,Berliner Straße,66,https://www.euroakademie.de/standorte/berlin.html,2024/25,Private School,,,,,,,False,13.292,52.581,274,12
12P14,Montessori Campus am Tegeler Forst,Integrierte Sekundarschule,Private,Privatschule,Reinickendorf,Tegel,13507,Gabrielenstraße,12,https://montessori-tegel.de,2024/25,Private School,,,,,,,False,13.278,52.594,324,12
12P15,EJF - Fachschule für soziale Berufe,Fachschule,Private,Privatschule,Reinickendorf,Heiligensee,13503,Keilerstraße,17A,https://www.ejf.de,2024/25,Private School,,,,,,,False,13.249,52.611,349,12
12P19,APEGO-Schule Berlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Dianastraße,44,https://apego-schule.de,2024/25,Private School,,,,,,,False,13.309,52.604,279,12
12P22,Mosaik Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Reinickendorf,Tegel,13507,Flohrstraße,21,https://www.jugendundsozialwerk.de,2024/25,Private School,,,,,,,False,13.3,52.575,216,12
12P23,Eventus - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Dianastraße,43,https://eventusfachschule.de,2024/25,Private School,,,,,,,False,13.31,52.605,279,12
12P24,G.A.L.B Förderung gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Reinickendorf,Borsigwalde,13509,Holzhauser Straße,180,https://www.galb-berlin.de,2024/25,Private School,,,,,,,False,13.319,52.587,227,12
12P25,Elisabethstift-Schule,Übrige Förderschwerpunkte,Private,Privatschule,Reinickendorf,Hermsdorf,13467,Berliner Straße,118,http://www.elisabethstift-schule.de,2024/25,Private School,,,,,,,False,13.315,52.618,314,12
12P26,Fachschule für Sozialpädagogik am Elisabethstift Berlin,Fachschule,Private,Privatschule,Reinickendorf,Hermsdorf,13467,Berliner Straße,118,https://www.elisabethstift-berlin.de/fachschule,2024/25,Private School,,,,,,,False,13.315,52.618,314,12
12S01,Stötzner-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Reinickendorf,Borsigwalde,13509,Tietzstraße,26,https://www.stoetznerschule-berlin.de,2024/25,Special Needs School,110,40,70,22,16,6,False,13.305,52.584,251,12
12S02,Schule am Tegeler Forst,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Reinickendorf,Hermsdorf,13467,Frohnauer Straße,74,,2024/25,Special Needs School,63,18,45,15,14,1,False,13.293,52.623,319,12
12S03,Lauterbach-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,41,http://www.lauterbach-schule.de,2024/25,Special Needs School,113,40,73,26,20,6,True,13.359,52.604,252,12
12S04,Schule am Park,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Reinickendorf,Wittenau,13437,Eichborndamm,276,https://schule-am-park-berlin.de,2024/25,Special Needs School,195,90,105,39,34,5,False,13.33,52.594,212,12
12S05,Waldseeschule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Reinickendorf,Hermsdorf,13467,Olafstraße,32,https://waldseeschule-berlin.de,2024/25,Special Needs School,122,26,96,29,20,9,True,13.308,52.62,314,12
12S06,Toulouse-Lautrec-Schule,Förderschwerp. einschl. beruflichem Teil,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Reinickendorf,Borsigwalde,13509,Miraustraße,126,https://www.toulouse-lautrec-schule.de,2024/25,Special Needs School,159,48,111,43,32,11,False,13.304,52.589,251,12
12Y01,Friedrich-Engels-Gymnasium,Gymnasium,Public,Gymnasium,Reinickendorf,Reinickendorf,13407,Emmentaler Straße,67,https://www.feg.berlin,2024/25,Academic Secondary School,918,503,415,83,47,36,False,13.357,52.569,157,12
12Y02,Europäisches Gymnasium Bertha-von-Suttner,Gymnasium,Public,Gymnasium,Reinickendorf,Reinickendorf,13409,Reginhardstraße,172,https://www.bertha-von-suttner.de,2024/25,Academic Secondary School,1206,674,532,95,65,30,False,13.369,52.571,178,12
12Y03,Humboldt-Gymnasium,Gymnasium,Public,Gymnasium,Reinickendorf,Tegel,13509,Hatzfeldtallee,2,https://www.humboldtschule-berlin.de,2024/25,Academic Secondary School,1123,497,626,114,60,54,False,13.289,52.592,274,12
12Y04,Gabriele-von-Bülow-Gymnasium,Gymnasium,Public,Gymnasium,Reinickendorf,Tegel,13509,Tile-Brügge-Weg,63,https://www.gvb-berlin.de,2024/25,Academic Secondary School,946,512,434,80,55,25,False,13.297,52.592,274,12
12Y05,Georg-Herwegh-Gymnasium,Gymnasium,Public,Gymnasium,Reinickendorf,Hermsdorf,13467,Fellbacher Straße,18,http://www.herwegh-gymnasium.de,2024/25,Academic Secondary School,925,466,459,81,52,29,False,13.303,52.617,319,12
12Y06,Schulfarm Insel Scharfenberg,Gymnasium,Public,Gymnasium,Reinickendorf,Tegel,13505,Schwarzer Weg,101,http://www.insel-scharfenberg.de,2024/25,Academic Secondary School,422,216,206,44,28,16,False,13.247,52.575,320,12
12Y07,Romain-Rolland-Gymnasium,Gymnasium,Public,Gymnasium,Reinickendorf,Wittenau,13469,Place Molière,4,https://www.romain-rolland-gymnasium.eu,2024/25,Academic Secondary School,1109,576,533,90,53,37,False,13.318,52.6,279,12
12Y08,Thomas-Mann-Gymnasium,Gymnasium,Public,Gymnasium,Reinickendorf,Märkisches Viertel,13439,Königshorster Straße,10,https://www.tmgberlin.de,2024/25,Academic Secondary School,929,500,429,79,36,43,False,13.352,52.599,235,12
05G04,Klosterfeld-Grundschule,Grundschule,Public,Grundschule,Spandau,Falkenhagener Feld,13583,Seegefelder Straße,125,http://www.klosterfeld-grundschule.de,2024/25,Primary School,372,183,189,35,28,7,False,13.18,52.539,353,05
05G05,Christoph-Földerich-Grundschule,Grundschule,Public,Grundschule,Spandau,Wilhelmstadt,13595,Földerichplatz,5,http://www.foelleschule-berlin.de,2024/25,Primary School,568,284,284,55,46,9,False,13.193,52.52,322,05
05G06,Siegerland-Grundschule,Grundschule,Public,Grundschule,Spandau,Falkenhagener Feld,13589,Hermann-Schmidt-Weg,4,http://www.siegerland-schule.de,2024/25,Primary School,553,266,287,49,41,8,True,13.177,52.551,354,05
05G08,Konkordia-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13581,Elsflether Weg,26,https://konkordia-grundschule.de,2024/25,Primary School,441,216,225,30,23,7,False,13.192,52.53,338,05
05G10,Grundschule am Birkenhain,Grundschule,Public,Grundschule,Spandau,Wilhelmstadt,13581,Seeburger Straße,59,http://www.grundschule-am-birkenhain.de,2024/25,Primary School,477,248,229,46,35,11,True,13.18,52.526,347,05
05G12,Grundschule am Weinmeisterhorn,Grundschule,Public,Grundschule,Spandau,Wilhelmstadt,13593,Daberkowstraße,27,http://www.gsamweinmeisterhorn.schule-berlin.net,2024/25,Primary School,418,206,212,33,30,3,False,13.174,52.508,342,05
05G14,Linden-Grundschule,Grundschule,Public,Grundschule,Spandau,Staaken,13591,Staakener Feldstraße,8,https://www.linden-grundschule.de,2024/25,Primary School,625,316,309,45,37,8,False,13.141,52.535,375,05
05G15,Askanier-Grundschule,Grundschule,Public,Grundschule,Spandau,Spandau,13583,Borkzeile,34,http://www.askanier-gs.de,2024/25,Primary School,429,197,232,33,21,12,True,13.191,52.54,341,05
05G16,Zeppelin-Grundschule,Grundschule,Public,Grundschule,Spandau,Staaken,13591,Heidebergplan,3,https://www.zeppelin-gs.de,2024/25,Primary School,285,127,158,23,16,7,False,13.146,52.541,373,05
05G17,Astrid-Lindgren-Grundschule,Grundschule,Public,Grundschule,Spandau,Staaken,13591,Südekumzeile,5,https://lindgrenschule.de,2024/25,Primary School,467,233,234,48,41,7,False,13.157,52.531,367,05
05G18,Grundschule im Beerwinkel,Grundschule,Public,Grundschule,Spandau,Falkenhagener Feld,13589,Im Spektefeld,31,http://www.beerwinkel.berlin,2024/25,Primary School,602,273,329,51,31,20,True,13.157,52.549,371,05
05G19,Grundschule am Ritterfeld,Grundschule,Public,Grundschule,Spandau,Kladow,14089,Schallweg,31,https://ritterfeldschule.de,2024/25,Primary School,536,254,282,38,33,5,False,13.139,52.455,374,05
05G21,Paul-Moor-Grundschule,Grundschule,Public,Grundschule,Spandau,Wilhelmstadt,13595,Adamstraße,24,http://www.paulmoor-gs.de,2024/25,Primary School,255,112,143,36,30,6,False,13.19,52.521,334,05
05G22,Christian-Morgenstern-Grundschule,Grundschule,Public,Grundschule,Spandau,Staaken,13593,Räcknitzer Steig,12,http://www.christian-morgenstern-grundschule.de,2024/25,Primary School,580,298,282,50,42,8,True,13.169,52.522,360,05
05G23,Grundschule am Brandwerder,Grundschule,Public,Grundschule,Spandau,Staaken,13591,Spandauer Straße,86,https://www.brandwerder.de,2024/25,Primary School,421,196,225,36,31,5,False,13.153,52.536,369,05
05G24,Grundschule am Windmühlenberg,Grundschule,Public,Grundschule,Spandau,Gatow,14089,Am Kinderdorf,23,http://www.schuleamwindmuehlenberg.de,2024/25,Primary School,418,204,214,34,32,2,False,13.174,52.485,359,05
05G25,Grundschule am Wasserwerk,Grundschule,Public,Grundschule,Spandau,Falkenhagener Feld,13589,Pionierstraße,197,,2024/25,Primary School,205,98,107,22,14,8,True,13.165,52.556,372,05
05G26,Grundschule am Amalienhof,Grundschule,Public,Grundschule,Spandau,Wilhelmstadt,13593,Weinmeisterhornweg,120,https://gsamalienhof.de,2024/25,Primary School,519,253,266,45,40,5,True,13.168,52.513,362,05
05G29,Mary-Poppins-Grundschule,Grundschule,Public,Grundschule,Spandau,Kladow,14089,Am Flugplatz Gatow,20,https://www.mary-poppins-grundschule.de,2024/25,Primary School,519,261,258,36,29,7,False,13.128,52.472,376,05
05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Falkenhagener Feld,13589,Im Spektefeld,33,http://www.martin-buber-oberschule.de,2024/25,Integrated Secondary School,1043,547,496,100,57,43,False,13.156,52.548,371,05
05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Wilhelmstadt,13581,Lutoner Straße,15,http://www.carlo-schmid-oberschule.de,2024/25,Integrated Secondary School,1045,547,498,106,64,42,True,13.175,52.525,347,05
05K03,Bertolt-Brecht-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Wilhelmstadt,13595,Wilhelmstraße,10,,2024/25,Integrated Secondary School,1240,608,632,109,64,45,False,13.193,52.525,338,05
05K05,B.-Traven-Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Spandau,Falkenhagener Feld,13583,Recklinghauser Weg,26,https://www.btg-schule.de,2024/25,Integrated Secondary School,761,353,408,69,33,36,True,13.174,52.547,355,05
05K08,Schule an der Haveldüne (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Wilhelmstadt,13595,Jaczostraße,53,http://www.havelduene.berlin,2024/25,Integrated Secondary School,833,345,488,86,51,35,True,13.186,52.511,342,05
05K09,Schule am Staakener Kleeblatt (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Spandau,Staaken,13591,Brunsbütteler Damm,431,http://www.schuleamstaakenerkleeblatt.de,2024/25,Integrated Secondary School,526,214,312,49,23,26,True,13.135,52.535,375,05
05P01,Freie Waldorfschule Havelhöhe - Eugen Kolisko,Freie Waldorfschule,Private,Privatschule,Spandau,Kladow,14089,Neukladower Allee,1,https://www.havelhoehe.net,2024/25,Private School,,,,,,,False,13.155,52.46,374,05
05P05,Berufsschule des Rotkreuz-Instituts,Berufsschule mit sonderpäd. Aufgaben,Private,Privatschule,Spandau,Kladow,14089,Krampnitzer Weg,83,https://www.rkibbw.de,2024/25,Private School,,,,,,,False,13.118,52.453,374,05
05P13,Wilhelmstadt Schulen,Kombinierte allgemein bildende Schule,Private,Privatschule,Spandau,Wilhelmstadt,13593,Wilhelmstraße,28,https://wilhelmstadtschulen.de,2024/25,Private School,,,,,,,False,13.181,52.518,347,05
05P15,Immanuel-Grundschule,Grundschule,Private,Privatschule,Spandau,Falkenhagener Feld,13589,Stadtrandstraße,465,http://www.Immanuel-Grundschule.de,2024/25,Private School,,,,,,,False,13.152,52.55,371,05
05P18,Freie Georgschule,Freie Waldorfschule,Private,Privatschule,Spandau,Staaken,13591,Metropolitan Park,70,https://www.freie-georgschule.de,2024/25,Private School,,,,,,,False,13.133,52.531,375,05
05P19,SIS Swiss International School Berlin,Integrierte Sekundarschule,Private,Privatschule,Spandau,Staaken,13593,Heerstraße,463,https://www.swissinternationalschool.de,2024/25,Private School,,,,,,,False,13.157,52.521,362,05
05S03,Schule am Gartenfeld,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Spandau,Wilhelmstadt,13581,Seecktstraße,2,http://www.schule-am-gartenfeld.de,2024/25,Special Needs School,172,43,129,39,31,8,True,13.189,52.527,338,05
05S04,Schule am Stadtrand,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Spandau,Falkenhagener Feld,13589,Pionierstraße,197,http://www.zwei-schulen.de,2024/25,Special Needs School,101,38,63,32,26,6,False,13.165,52.556,372,05
05Y03,Hans-Carossa-Gymnasium,Gymnasium,Public,Gymnasium,Spandau,Kladow,14089,Am Landschaftspark Gatow,40,http://www.hcg-berlin.de,2024/25,Academic Secondary School,1120,580,540,92,60,32,False,13.13,52.473,376,05
06G05,Conrad-Schule (Grundschule),Grundschule,Public,Grundschule,Steglitz-Zehlendorf,Wannsee,14109,Schulstraße,4,http://www.conrad-schule.de,2024/25,Primary School,474,233,241,39,34,5,False,13.147,52.415,377,06
