trip_id,arrival_time,departure_time,route_id,service_id,direction_id,agency_id,route_short_name,route_type,agency_name,agency_url,stop_lat,stop_lon,zone_id
262717673,17:57:00,17:57:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.163485,13.19026,"4153_zootzen_(ohv),_waldhof"
262717673,18:01:00,18:01:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.178151,13.148753,"4052_fürstenberg_(havel),_bornmühle"
262717673,18:06:00,18:06:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.186009,13.140432,"4052_fürstenberg_(havel),_bahnhof"
262717672,16:50:00,16:50:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.991056,13.348245,"4555_zehdenick,_libellenweg"
262717672,16:52:00,16:52:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.994358,13.345095,"4555_zehdenick,_waldschänke"
262717672,16:53:00,16:53:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.989053,13.341051,"4555_zehdenick,_philipp-müller-str."
262717672,16:54:00,16:54:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.983777,13.342932,"4555_zehdenick,_am_pool"
262717672,16:55:00,16:55:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.981389,13.350887,"4555_zehdenick,_osz"
262717672,16:57:00,16:57:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980818,13.345627,"4555_zehdenick,_friedhof_2"
262717672,16:58:00,16:58:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.976635,13.33394,"4555_zehdenick,_clara-zetkin-str."
262717672,16:59:00,16:59:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.977026,13.328997,"4555_zehdenick,_berliner_tor"
262717672,17:00:00,17:00:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.979097,13.317898,"4555_zehdenick,_bahnhof"
262717672,17:01:00,17:01:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980483,13.320478,"4555_zehdenick,_bahnhofstr."
262717672,17:03:00,17:03:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.993059,13.303988,"4555_zehdenick,_mildenberger_str."
262717672,17:05:00,17:05:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.007967,13.293957,"4454_mildenberg,_friedhof"
262717672,17:06:00,17:06:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.010926,13.287874,"4454_mildenberg,_kirche"
262717672,17:07:00,17:07:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.013511,13.283356,"4454_mildenberg,_schule"
262717672,17:09:00,17:09:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.019362,13.273444,"4454_mildenberg,_siedlungsgut"
262717672,17:12:00,17:12:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.032254,13.259101,4453_ribbeck_(ohv)
262717672,17:15:00,17:15:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.047424,13.253828,"4453_zabelsdorf,_dorfstr."
262717672,17:16:00,17:16:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.045692,13.268095,"4453_zabelsdorf,_alte_mühle"
262717672,17:17:00,17:17:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.046267,13.275022,"4354_marienthal,_dorfstr."
262717672,17:18:00,17:18:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.049697,13.278487,"4354_marienthal,_schule"
262717672,17:19:00,17:19:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.049826,13.294635,"4354_burgwall,_chaussee"
262717672,17:20:00,17:20:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.046213,13.298155,"4354_burgwall,_brücke"
262717672,17:21:00,17:21:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.047742,13.304125,"4354_burgwall,_dorfstr."
262717672,17:25:00,17:25:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.055149,13.278875,"4354_marienthal,_wiesenweg"
262717672,17:26:00,17:26:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.061856,13.28443,"4354_tornow_(ohv),_am_fließ"
262717672,17:27:00,17:27:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.064334,13.288038,"4354_tornow_(ohv),_altes_schloß"
262717672,17:28:00,17:28:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.066778,13.277664,"4354_tornow_(ohv),_tierheim"
262717672,17:30:00,17:30:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.085962,13.264486,"4254_neutornow_(ohv),_abzweig"
262717672,17:31:00,17:31:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.087091,13.277686,"4254_neutornow_(ohv),_dorfstr."
262717672,17:34:00,17:34:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.101007,13.288593,4254_barsdorf
262717672,17:37:00,17:37:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.100642,13.25077,"4253_blumenow,_kirche"
262717672,17:40:00,17:40:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.108803,13.242185,"4253_blumenow,_abzweig_boltenhof"
262717672,17:44:00,17:44:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.134909,13.237432,"4253_bredereiche,_blumenower_str."
262717672,17:46:00,17:46:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.137504,13.247537,"4253_bredereiche,_templiner_str."
262717672,17:48:00,17:48:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.135849,13.237428,"4253_bredereiche,_zootzener_str."
262717672,17:52:00,17:52:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.153927,13.21396,"4153_zootzen_(ohv),_dorfstr."
262717672,17:53:00,17:53:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.159146,13.210631,"4153_zootzen_(ohv),_ausbau"
262717672,17:55:00,17:55:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.163485,13.19026,"4153_zootzen_(ohv),_waldhof"
262717672,17:59:00,17:59:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.178151,13.148753,"4052_fürstenberg_(havel),_bornmühle"
262717672,18:04:00,18:04:00,5256_3,274,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.186009,13.140432,"4052_fürstenberg_(havel),_bahnhof"
262717660,16:53:00,16:53:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.991056,13.348245,"4555_zehdenick,_libellenweg"
262717660,16:54:00,16:54:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.994358,13.345095,"4555_zehdenick,_waldschänke"
262717660,16:55:00,16:55:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.989053,13.341051,"4555_zehdenick,_philipp-müller-str."
262717660,16:56:00,16:56:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.983777,13.342932,"4555_zehdenick,_am_pool"
262717660,16:56:30,16:56:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.981389,13.350887,"4555_zehdenick,_osz"
262717660,16:57:00,16:57:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980818,13.345627,"4555_zehdenick,_friedhof_2"
262717660,16:58:00,16:58:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.976635,13.33394,"4555_zehdenick,_clara-zetkin-str."
262717660,16:59:00,16:59:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.977026,13.328997,"4555_zehdenick,_berliner_tor"
262717660,17:00:00,17:00:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.979097,13.317898,"4555_zehdenick,_bahnhof"
262717660,17:00:30,17:00:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980483,13.320478,"4555_zehdenick,_bahnhofstr."
262717660,17:02:00,17:02:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.993059,13.303988,"4555_zehdenick,_mildenberger_str."
262717660,17:04:00,17:04:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.007967,13.293957,"4454_mildenberg,_friedhof"
262717660,17:04:30,17:04:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.010926,13.287874,"4454_mildenberg,_kirche"
262717660,17:05:00,17:05:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.024015,13.291927,"4454_mildenberg,_siedlung"
262717660,17:06:00,17:06:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.028978,13.309722,"4454_mildenberg,_ziegeleipark"
262717660,17:07:00,17:07:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.029556,13.299956,"4454_mildenberg,_heim"
262717660,17:11:00,17:11:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.013511,13.283356,"4454_mildenberg,_schule"
262717660,17:12:00,17:12:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.019362,13.273444,"4454_mildenberg,_siedlungsgut"
262717660,17:15:00,17:15:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.032254,13.259101,4453_ribbeck_(ohv)
262717660,17:16:00,17:16:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.047424,13.253828,"4453_zabelsdorf,_dorfstr."
262717660,17:16:30,17:16:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.045692,13.268095,"4453_zabelsdorf,_alte_mühle"
262717660,17:17:00,17:17:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.046267,13.275022,"4354_marienthal,_dorfstr."
262717660,17:17:30,17:17:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.049697,13.278487,"4354_marienthal,_schule"
262717660,17:18:00,17:18:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.049826,13.294635,"4354_burgwall,_chaussee"
262717660,17:18:30,17:18:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.046213,13.298155,"4354_burgwall,_brücke"
262717660,17:19:00,17:19:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.047742,13.304125,"4354_burgwall,_dorfstr."
262717660,17:23:00,17:23:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.055149,13.278875,"4354_marienthal,_wiesenweg"
262717660,17:24:00,17:24:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.061856,13.28443,"4354_tornow_(ohv),_am_fließ"
262717660,17:24:30,17:24:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.064334,13.288038,"4354_tornow_(ohv),_altes_schloß"
262717660,17:25:00,17:25:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.066778,13.277664,"4354_tornow_(ohv),_tierheim"
262717660,17:27:00,17:27:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.085962,13.264486,"4254_neutornow_(ohv),_abzweig"
262717660,17:28:00,17:28:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.087091,13.277686,"4254_neutornow_(ohv),_dorfstr."
262717660,17:30:00,17:30:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.101007,13.288593,4254_barsdorf
262717660,17:33:00,17:33:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.100642,13.25077,"4253_blumenow,_kirche"
262717660,17:35:00,17:35:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.116578,13.254501,4253_boltenhof
262717660,17:38:00,17:38:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.117189,13.272652,4253_qualzow
262717660,17:42:00,17:42:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.108803,13.242185,"4253_blumenow,_abzweig_boltenhof"
262717660,17:46:00,17:46:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.134909,13.237432,"4253_bredereiche,_blumenower_str."
262717660,17:47:00,17:47:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.137504,13.247537,"4253_bredereiche,_templiner_str."
262717660,17:48:00,17:48:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.135849,13.237428,"4253_bredereiche,_zootzener_str."
262717660,17:50:00,17:50:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.153927,13.21396,"4153_zootzen_(ohv),_dorfstr."
262717660,17:50:30,17:50:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.159146,13.210631,"4153_zootzen_(ohv),_ausbau"
262717660,17:52:00,17:52:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.163485,13.19026,"4153_zootzen_(ohv),_waldhof"
262717660,17:56:00,17:56:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.178151,13.148753,"4052_fürstenberg_(havel),_bornmühle"
262717660,17:58:00,17:58:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.186009,13.140432,"4052_fürstenberg_(havel),_bahnhof"
262717656,5:50:00,5:50:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.991056,13.348245,"4555_zehdenick,_libellenweg"
262717656,5:52:00,5:52:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.994358,13.345095,"4555_zehdenick,_waldschänke"
262717656,5:53:00,5:53:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.989053,13.341051,"4555_zehdenick,_philipp-müller-str."
262717656,5:54:00,5:54:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.983777,13.342932,"4555_zehdenick,_am_pool"
262717656,5:55:00,5:55:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.981389,13.350887,"4555_zehdenick,_osz"
262717656,5:57:00,5:57:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980818,13.345627,"4555_zehdenick,_friedhof_2"
262717656,5:58:00,5:58:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.976635,13.33394,"4555_zehdenick,_clara-zetkin-str."
262717656,5:59:00,5:59:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.977026,13.328997,"4555_zehdenick,_berliner_tor"
262717656,6:00:00,6:00:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.979097,13.317898,"4555_zehdenick,_bahnhof"
262717656,6:01:00,6:01:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980483,13.320478,"4555_zehdenick,_bahnhofstr."
262717656,6:03:00,6:03:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.993059,13.303988,"4555_zehdenick,_mildenberger_str."
262717656,6:05:00,6:05:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.007967,13.293957,"4454_mildenberg,_friedhof"
262717656,6:06:00,6:06:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.010926,13.287874,"4454_mildenberg,_kirche"
262717656,6:07:00,6:07:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.013511,13.283356,"4454_mildenberg,_schule"
262717656,6:09:00,6:09:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.019362,13.273444,"4454_mildenberg,_siedlungsgut"
262717656,6:12:00,6:12:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.032254,13.259101,4453_ribbeck_(ohv)
262717656,6:15:00,6:15:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.047424,13.253828,"4453_zabelsdorf,_dorfstr."
262717656,6:16:00,6:16:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.045692,13.268095,"4453_zabelsdorf,_alte_mühle"
262717656,6:17:00,6:17:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.046267,13.275022,"4354_marienthal,_dorfstr."
262717656,6:18:00,6:18:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.049697,13.278487,"4354_marienthal,_schule"
262717656,6:19:00,6:19:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.055149,13.278875,"4354_marienthal,_wiesenweg"
262717656,6:20:00,6:20:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.061856,13.28443,"4354_tornow_(ohv),_am_fließ"
262717656,6:21:00,6:21:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.064334,13.288038,"4354_tornow_(ohv),_altes_schloß"
262717656,6:22:00,6:22:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.066778,13.277664,"4354_tornow_(ohv),_tierheim"
262717656,6:24:00,6:24:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.085962,13.264486,"4254_neutornow_(ohv),_abzweig"
262717656,6:25:00,6:25:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.087091,13.277686,"4254_neutornow_(ohv),_dorfstr."
262717656,6:28:00,6:28:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.101007,13.288593,4254_barsdorf
262717656,6:31:00,6:31:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.100642,13.25077,"4253_blumenow,_kirche"
262717656,6:34:00,6:34:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.108803,13.242185,"4253_blumenow,_abzweig_boltenhof"
262717656,6:38:00,6:38:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.134909,13.237432,"4253_bredereiche,_blumenower_str."
262717656,6:40:00,6:40:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.137504,13.247537,"4253_bredereiche,_templiner_str."
262717656,6:42:00,6:42:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.135849,13.237428,"4253_bredereiche,_zootzener_str."
262717656,6:46:00,6:46:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.153927,13.21396,"4153_zootzen_(ohv),_dorfstr."
262717656,6:47:00,6:47:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.159146,13.210631,"4153_zootzen_(ohv),_ausbau"
262717656,6:49:00,6:49:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.163485,13.19026,"4153_zootzen_(ohv),_waldhof"
262717656,6:53:00,6:53:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.178151,13.148753,"4052_fürstenberg_(havel),_bornmühle"
262717656,6:58:00,6:58:00,5256_3,1132,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.186009,13.140432,"4052_fürstenberg_(havel),_bahnhof"
262717659,17:53:00,17:53:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.991056,13.348245,"4555_zehdenick,_libellenweg"
262717659,17:54:00,17:54:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.994358,13.345095,"4555_zehdenick,_waldschänke"
262717659,17:55:00,17:55:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.989053,13.341051,"4555_zehdenick,_philipp-müller-str."
262717659,17:56:00,17:56:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.983777,13.342932,"4555_zehdenick,_am_pool"
262717659,17:56:30,17:56:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.981389,13.350887,"4555_zehdenick,_osz"
262717659,17:57:00,17:57:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980818,13.345627,"4555_zehdenick,_friedhof_2"
262717659,17:58:00,17:58:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.976635,13.33394,"4555_zehdenick,_clara-zetkin-str."
262717659,17:59:00,17:59:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.977026,13.328997,"4555_zehdenick,_berliner_tor"
262717659,18:00:00,18:00:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.979097,13.317898,"4555_zehdenick,_bahnhof"
262717659,18:00:30,18:00:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.980483,13.320478,"4555_zehdenick,_bahnhofstr."
262717659,18:02:00,18:02:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,52.993059,13.303988,"4555_zehdenick,_mildenberger_str."
262717659,18:04:00,18:04:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.007967,13.293957,"4454_mildenberg,_friedhof"
262717659,18:04:30,18:04:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.010926,13.287874,"4454_mildenberg,_kirche"
262717659,18:05:00,18:05:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.024015,13.291927,"4454_mildenberg,_siedlung"
262717659,18:06:00,18:06:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.028978,13.309722,"4454_mildenberg,_ziegeleipark"
262717659,18:07:00,18:07:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.029556,13.299956,"4454_mildenberg,_heim"
262717659,18:11:00,18:11:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.013511,13.283356,"4454_mildenberg,_schule"
262717659,18:12:00,18:12:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.019362,13.273444,"4454_mildenberg,_siedlungsgut"
262717659,18:15:00,18:15:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.032254,13.259101,4453_ribbeck_(ohv)
262717659,18:16:00,18:16:00,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.047424,13.253828,"4453_zabelsdorf,_dorfstr."
262717659,18:16:30,18:16:30,5256_3,306,0,32,838,bus,oberhavel_verkehrsgesellschaft_mbh,https://www.ovg-online.de,53.045692,13.268095,"4453_zabelsdorf,_alte_mühle"
