,index,stop_id,district_id,name,address,latitude,longitude,neighborhood,district
1465,1478,900130512,11003003,Masurenstr. (Berlin),"Berliner Str. 105, 13189 Berlin, Germany",52.563569,13.413164,Pankow,Pankow
1466,1479,900160014,11011011,Möllendorffstr./Storkower Str. (Berlin),"M Möllendorffstraße/Storkower Straße, 10367 Berlin, Germany",52.523171,13.479271,Lichtenberg,Lichtenberg
1467,1480,900100040,11003003,Mollstr./Otto-Braun-Str. (Berlin),"Otto-Braun-Straße 91, 10249 Berlin, Germany",52.525185,13.419942,Prenzlauer Berg,Pankow
1468,1481,900110022,11001001,Mollstr./Prenzlauer Allee (Berlin),"Mollstraße/Prenzlauer Allee, 10178 Berlin, Germany",52.526866,13.41596,Mitte,Mitte
1469,1482,900180005,11010010,Müggelheimer Str./Wendenschloßstr. (Berlin),"Müggelheimer Str./Wendenschloßstr., 12555 Berlin, Germany",52.442978,13.581676,Biesdorf,Marzahn-Hellersdorf
1470,1483,900110508,11003003,Marienburger Str. (Berlin),"Prenzlauer Allee 215, 10405 Berlin, Germany",52.53554,13.42209,Prenzlauer Berg,Pankow
1471,1484,900170530,11010010,Max-Herrmann-Str. (Berlin),"Max-Herrmann-Str., 12687 Berlin, Germany",52.553905,13.565666,Marzahn,Marzahn-Hellersdorf
1472,1486,900175511,11010010,Michendorfer Str. (Berlin),"Michendorfer Str., 12629 Berlin, Germany",52.545536,13.58707,Hellersdorf,Marzahn-Hellersdorf
1473,1487,900100512,11001001,Monbijouplatz (Berlin),"Monbijouplatz, 10178 Berlin, Germany",52.523657,13.398476,Mitte,Mitte
1474,1488,900180010,11010010,Mittelheide (Berlin),"Mittelheide (Berlin), 12555 Berlin, Germany",52.463204,13.583708,Biesdorf,Marzahn-Hellersdorf
1475,1489,900180014,11009009,Müggelbergallee (Berlin),"Müggelbergallee, 12557 Berlin, Germany",52.418456,13.588993,Köpenick,Treptow-Köpenick
1476,1490,900160535,11011011,Marktstr. (Berlin),"Marktstr., 10317 Berlin, Germany",52.502865,13.474596,Rummelsburg,Lichtenberg
1477,1491,900134502,11003003,Marienstr./Pasewalker Str. (Berlin),"Marienstr./Pasewalker Str., 13127 Berlin, Germany",52.59255,13.431493,Französisch Buchholz,Pankow
1478,1492,900193505,11009009,Marktplatz Adlershof (Berlin),"Dörpfeldstraße 44, 12489 Berlin, Germany",52.437909,13.548074,Adlershof,Treptow-Köpenick
1479,1493,900182505,11009009,Marktplatz Friedrichshagen (Berlin),"Marktplatz Friedrichshagen, 12587 Berlin, Germany",52.450826,13.624689,Friedrichshagen,Treptow-Köpenick
1480,1494,900180515,11009009,Mayschweg (Berlin),"Wendenschloßstraße 173, 12557 Berlin, Germany",52.435895,13.582566,Köpenick,Treptow-Köpenick
1481,1495,900182004,11009009,Müggelseedamm/Bölschestr. (Berlin),"Berlin, Müggelseedamm/Bölschestr., 12587 Berlin, Germany",52.447374,13.624321,Friedrichshagen,Treptow-Köpenick
1482,1496,900110503,11001001,Milastr. (Berlin),"Milastr. (Berlin), 10437 Berlin, Germany",52.545267,13.412778,Gesundbrunnen,Mitte
1483,1497,900180017,11010010,Mahlsdorf-Süd (Berlin),"Berlin, Mahlsdorf-Süd, 12555 Berlin, Germany",52.474117,13.59854,Biesdorf,Marzahn-Hellersdorf
1484,1498,900130520,11003003,Mendelstr. (Berlin),"Mendelstr. (Berlin), 13187 Berlin, Germany",52.575048,13.419385,Niederschönhausen,Pankow
1485,1499,900020105,11004004,Machandelweg (Berlin),"Machandelweg, 14052 Berlin, Germany",52.524825,13.245066,Westend,Charlottenburg-Wilmersdorf
1486,1500,900049253,11006006,Machnower Str. (Berlin),"Machnower Str., 14165 Berlin, Germany",52.430241,13.259521,Zehlendorf,Steglitz-Zehlendorf
1487,1501,900049251,11006006,Machnower Str./Berlepschstr. (Berlin),"Berlepschstraße 4, 14165 Berlin, Germany",52.42971,13.256887,Zehlendorf,Steglitz-Zehlendorf
1488,1502,900035105,11004004,Mäckeritzbrücke (Berlin),"Mäckeritzbrücke, 13629 Berlin, Germany",52.548656,13.270272,Charlottenburg-Nord,Charlottenburg-Wilmersdorf
1489,1503,900089601,11004004,Mäckeritzwiesen (Berlin),"Mäckeritzwiesen, 13629 Berlin, Germany",52.549914,13.269867,Charlottenburg-Nord,Charlottenburg-Wilmersdorf
1490,1504,900037101,11005005,Magistratsweg/Brunsbütteler Damm (Berlin),"Brunsbütteler Damm 261, 13591 Berlin, Germany",52.532978,13.157871,Falkenhagener Feld,Spandau
1491,1505,900194512,11009009,Mahonienweg (Berlin),"Mahonienweg, 12437 Berlin, Germany",52.452588,13.481249,Johannisthal,Treptow-Köpenick
1492,1506,900089652,11012012,Maienwerderweg (Berlin),"Maienwerderweg, 13507 Berlin, Germany",52.562175,13.254729,Reinickendorf,Reinickendorf
1493,1507,900151007,11011011,Malchow/Dorfstr. (Berlin),"Malchow/Dorfstr., 13051 Berlin, Germany",52.579587,13.482741,Alt-Hohenschönhausen,Lichtenberg
1494,1508,900151510,11011011,Malchower Aue (Berlin),"Malchower Aue, 13051 Berlin, Germany",52.582302,13.483109,Alt-Hohenschönhausen,Lichtenberg
1495,1509,900067204,11006006,Malteserstr./Kamenzer Damm (Berlin),"Paul-Schneider-Straße 60, 12247 Berlin, Germany",52.433297,13.353089,Lankwitz,Steglitz-Zehlendorf
1496,1510,900180533,11010010,Mandrellaplatz (Berlin),"Mandrellaplatz, 12555 Berlin, Germany",52.455464,13.581155,Biesdorf,Marzahn-Hellersdorf
1497,1511,900011154,11001001,Manga-Bell-Platz (Berlin),"Manga-Bell-Platz, 13351 Berlin, Germany",52.556863,13.334589,Wedding,Mitte
1498,1512,900041154,11004004,Mansfelder Str./Barstr. (Berlin),"Mansfelder Straße/Barstraße, 10713 Berlin, Germany",52.488392,13.313932,Wilmersdorf,Charlottenburg-Wilmersdorf
1499,1513,900057171,11007007,Mansteinstr. (Berlin),"Mansteinstr., 10783 Berlin, Germany",52.493408,13.366169,Schöneberg,Tempelhof-Schöneberg
1500,1514,900066455,11006006,Manteuffelstr. (Berlin),"Manteuffelstr., 12203 Berlin, Germany",52.446754,13.315317,Dahlem,Steglitz-Zehlendorf
1501,1515,900067453,11006006,Marchandstr. (Berlin),"Marchandstr., 12249 Berlin, Germany",52.423193,13.357395,Lankwitz,Steglitz-Zehlendorf
1502,1516,900021102,11004004,Marchbrücke (Berlin),"Einsteinufer 41, 10587 Berlin, Germany",52.517094,13.323964,Charlottenburg,Charlottenburg-Wilmersdorf
1503,1517,900021151,11004004,Marchstr. (Berlin),"Marchstr., 10587 Berlin, Germany",52.513499,13.322643,Charlottenburg,Charlottenburg-Wilmersdorf
1504,1518,900077154,11009009,Mareschstr. (Berlin),"Mareschstr., 12059 Berlin, Germany",52.47551,13.452591,Alt-Treptow,Treptow-Köpenick
1505,1519,900160542,11011011,Margaretenstr. (Berlin),"Margaretenstr., 10317 Berlin, Germany",52.508249,13.497204,Rummelsburg,Lichtenberg
1506,1520,900192508,11009009,Marggraffbrücke (Berlin),"Marggraffbrücke, 12437 Berlin, Germany",52.466764,13.494822,Johannisthal,Treptow-Köpenick
1507,1521,900016151,11002002,Marheinekeplatz (Berlin),"Marheinekeplatz, 10961 Berlin, Germany",52.489381,13.393819,Kreuzberg,Friedrichshain-Kreuzberg
1508,1522,900014152,11002002,Mariannenplatz (Berlin),"Mariannenplatz, 10997 Berlin, Germany",52.502199,13.424419,Kreuzberg,Friedrichshain-Kreuzberg
1509,1523,900074101,11008008,Mariendorfer Damm/Buckower Chaussee (Berlin),"Mariendorfer Damm, Buckower Chaussee, 12305 Berlin, Germany",52.414564,13.401119,Buckow,Neukölln
1510,1524,900079206,11008008,Mariendorfer Weg (Berlin),"Mariendorfer Weg, 12051 Berlin, Germany",52.463447,13.423888,Neukölln,Neukölln
1511,1525,900064351,11006006,Marienstr. (Berlin),"Marienstr., 12207 Berlin, Germany",52.429468,13.321663,Lichterfelde,Steglitz-Zehlendorf
1512,1526,900191507,11009009,Marientaler Str. (Berlin),"Kiefholzstraße/Marientaler Straße, 12437 Berlin, Germany",52.464292,13.488898,Johannisthal,Treptow-Köpenick
1513,1527,900120521,11009009,Markgrafendamm (Berlin),"Markgrafendamm 26, 10245 Berlin, Germany",52.499655,13.465895,Alt-Treptow,Treptow-Köpenick
1514,1528,900092260,11012012,Markgrafenstr. (Berlin),"Zeltinger Str. 28, 13465 Berlin, Germany",52.637118,13.294947,Frohnau,Reinickendorf
1515,1529,900171528,11010010,Märkische Allee/Alt-Friedrichsfelde (Berlin),"Märkische Allee/Alt-Friedrichsfelde, 12683 Berlin, Germany",52.50993,13.540532,Biesdorf,Marzahn-Hellersdorf
1516,1530,900170508,11010010,Märkische Allee/Wuhletalstr. (Berlin),"Märkische Allee/Wuhletalstr., 12687 Berlin, Germany",52.560279,13.556614,Marzahn,Marzahn-Hellersdorf
1517,1531,900096310,11012012,Märkische Zeile (Berlin),"Märkische Zeile, 13439 Berlin, Germany",52.598321,13.355921,Lübars,Reinickendorf
1518,1532,900096303,11012012,Märkisches Zentrum (Berlin),"Märkisches Zentrum, 13439 Berlin, Germany",52.596595,13.354186,Lübars,Reinickendorf
1519,1533,900040153,11004004,Martin-Luther-Krankenhaus (Berlin),"Paulsborner Str. 31, 14193 Berlin, Germany",52.490891,13.293041,Grunewald,Charlottenburg-Wilmersdorf
1520,1534,900150013,11011011,Marzahner Str. (Berlin),"Marzahner Str. 21D, 13053 Berlin, Germany",52.546417,13.521044,Alt-Hohenschönhausen,Lichtenberg
1521,1535,900083202,11008008,Massantebrücke (Berlin),"Massantebrücke, 12357 Berlin, Germany",52.431652,13.495514,Gropiusstadt,Neukölln
1522,1536,900091159,11012012,Mattenbuder Pfad (Berlin),"Mattenbuder Pfad, 13503 Berlin, Germany",52.617144,13.220651,Heiligensee,Reinickendorf
1523,1537,900183008,11009009,Mausohrweg (Berlin),"Mausohrweg, 12589 Berlin, Germany",52.42891,13.738304,Friedrichshagen,Treptow-Köpenick
1524,1538,900160507,11011011,Max-Brunnow-Str. (Berlin),"Max-Brunnow-Str., 10369 Berlin, Germany",52.526839,13.458802,Fennpfuhl,Lichtenberg
1525,1539,900067352,11006006,Maximilian-Kaller-Str. (Berlin),"Weskammstraße 5, 12279 Berlin, Germany",52.416487,13.352685,Lankwitz,Steglitz-Zehlendorf
1526,1540,900092204,11012012,Maximiliankorso/Sigismundkorso (Berlin),"Maximiliankorso 36, 13465 Berlin, Germany",52.631806,13.270802,Frohnau,Reinickendorf
1527,1541,900130521,11003003,Maximilianstr. (Berlin),"Maximilianstr., 13187 Berlin, Germany",52.561151,13.412418,Niederschönhausen,Pankow
1528,1542,900009251,11001001,Maxstr. (Berlin),"Schulstraße 23, 13347 Berlin, Germany",52.54924,13.363822,Gesundbrunnen,Mitte
1529,1543,900176531,11010010,Mechthildstr. (Berlin),"Kohlisstraße 25, 12623 Berlin, Germany",52.478198,13.593766,Kaulsdorf,Marzahn-Hellersdorf
1530,1544,900045156,11007007,Mecklenburgische Str./Binger Str. (Berlin),"Mecklenburgische Str./Binger Str., 14197 Berlin, Germany",52.478243,13.308889,Friedenau,Tempelhof-Schöneberg
1531,1545,900025254,11005005,Meiningenallee (Berlin),"Spandauer Damm 215, 14050 Berlin, Germany",52.52176,13.259413,Siemensstadt,Spandau
1532,1546,900032104,11005005,Melanchthonplatz (Berlin),"Wilhelmstraße/Adamstraße, 13595 Berlin, Germany",52.521661,13.188928,Spandau,Spandau
1533,1547,900161502,11011011,Mellenseestr. (Berlin),"Dolgenseestraße 9e, 10319 Berlin, Germany",52.492815,13.507893,Friedrichsfelde,Lichtenberg
1534,1548,900161503,11011011,Mellenseestr./Sewanstr. (Berlin),"Sewanstraße 198, 10319 Berlin, Germany",52.494594,13.514625,Friedrichsfelde,Lichtenberg
1535,1549,900100030,11001001,Memhardstr. (Berlin),"S+U Alexanderpl/Memhardstr., 10178 Berlin, Germany",52.523944,13.411501,Mitte,Mitte
1536,1550,900075152,11009009,Mengerzeile (Berlin),"Harzer Str. 14, 12059 Berlin, Germany",52.487907,13.443341,Alt-Treptow,Treptow-Köpenick
1537,1551,900176508,11010010,Menzelstr. (Berlin),"Menzelstraße 32, 12623 Berlin, Germany",52.513813,13.62219,Kaulsdorf,Marzahn-Hellersdorf
1538,1552,900064204,11006006,Mercatorweg (Berlin),"Scheelestraße 144, 12209 Berlin, Germany",52.411921,13.320431,Lankwitz,Steglitz-Zehlendorf
1539,1553,900068357,11006006,Mergentheimer Str. (Berlin),"Attilastraße 88A, 12247 Berlin, Germany",52.444525,13.354905,Lankwitz,Steglitz-Zehlendorf
1540,1554,900196506,11009009,Merkurstr. (Berlin),"Merkurstr., 12526 Berlin, Germany",52.396909,13.58306,Bohnsdorf,Treptow-Köpenick
1541,1555,900171537,11011011,Merler Weg (Berlin),"Marzahner Ch 168, 12681 Berlin, Germany",52.522254,13.532927,Friedrichsfelde,Lichtenberg
1542,1556,900027254,11005005,Mertensstr. (Berlin),"Mertensstr., 13587 Berlin, Germany",52.56534,13.209343,Falkenhagener Feld,Spandau
1543,1557,900027257,11005005,Mertensstr./Goltzstr. (Berlin),"Mertensstr./Goltzstr., 13587 Berlin, Germany",52.564683,13.215186,Falkenhagener Feld,Spandau
1544,1558,900027452,11005005,Merziger Str. (Berlin),"Zeppelinstraße 31, 13583 Berlin, Germany",52.544772,13.184065,Falkenhagener Feld,Spandau
1545,1559,900089551,11012012,Mescheder Weg (Berlin),"Bernauer Str. 36, 13507 Berlin, Germany",52.575542,13.2895,Reinickendorf,Reinickendorf
1546,1560,900025552,11004004,Messegelände/ICC (Berlin),"Messegelände/ICC, 14055 Berlin, Germany",52.50451,13.279297,Westend,Charlottenburg-Wilmersdorf
1547,1561,900026208,11004004,Messegelände/ZOB (Berlin),"Messegelände/ZOB, 14057 Berlin, Germany",52.50673,13.278784,Westend,Charlottenburg-Wilmersdorf
1548,1562,900051151,11004004,Messelstr. (Berlin),"Messelstraße (Clayallee), 14195 Berlin, Germany",52.473389,13.278551,Grunewald,Charlottenburg-Wilmersdorf
1549,1563,900031151,11005005,Metzer Platz (Berlin),"Metzer Platz (Pichelsdorfer Straße), 13595 Berlin, Germany",52.52505,13.197171,Spandau,Spandau
1550,1564,900032405,11005005,Metzer Str. (Berlin),"Metzer Str., 13595 Berlin, Germany",52.525212,13.193657,Spandau,Spandau
1551,1565,900077271,11009009,Michael-Bohnen-Ring (Berlin),"Michael-Bohnen-Ring, 12057 Berlin, Germany",52.464849,13.472826,Baumschulenweg,Treptow-Köpenick
1552,1566,900100521,11002002,Michaelkirchstr. (Berlin),"Michaelkirchstr., 10179 Berlin, Germany",52.50966,13.421623,Kreuzberg,Friedrichshain-Kreuzberg
1553,1567,900110028,11003003,Michelangelostr. (Berlin) [Michelangelostr.],"Michelangelostr., 10409 Berlin, Germany",52.542903,13.451611,Weißensee,Pankow
1554,1568,900161509,11011011,Michiganseestr. (Berlin),"Sewanstraße/Michiganseestraße, 10319 Berlin, Germany",52.498613,13.501052,Friedrichsfelde,Lichtenberg
1555,1569,900085259,11001001,Mickestr. (Berlin),"Mickestr., 13409 Berlin, Germany",52.562157,13.373153,Gesundbrunnen,Mitte
1556,1570,900141501,11003003,Mimestr. (Berlin),"Mimestr., 13089 Berlin, Germany",52.574509,13.444393,Heinersdorf,Pankow
1557,1571,900181009,11009009,Minna-Todenhagen-Brücke (Berlin),"Minna-Todenhagen-Brücke, 12459 Berlin, Germany",52.469793,13.502041,Köpenick,Treptow-Köpenick
1558,1572,900097152,11012012,Miraustr. (Berlin),"Holzhauser Str. 114, 13509 Berlin, Germany",52.583902,13.309501,Borsigwalde,Reinickendorf
1559,1573,900140019,11003003,Mirbachplatz (Berlin),"Mirbachplatz, 13086 Berlin, Germany",52.55315,13.447943,Heinersdorf,Pankow
1560,1574,900176528,11010010,Mirower Str. (Berlin),"Mirower Str., 12623 Berlin, Germany",52.478135,13.609983,Kaulsdorf,Marzahn-Hellersdorf
1561,1575,900083255,11008008,Mistelweg (Berlin),"Mistelweg, 12357 Berlin, Germany",52.428092,13.503218,Gropiusstadt,Neukölln
1562,1576,900085258,11001001,Mittelbruchzeile (Berlin),"Mittelbruchzeile, 13409 Berlin, Germany",52.567344,13.37283,Gesundbrunnen,Mitte
1563,1577,900077100,11008008,Mittelbuschweg (Berlin),"Mittelbuschweg, 12055 Berlin, Germany",52.468283,13.447242,Neukölln,Neukölln
1564,1578,900049105,11006006,Mittelstr. (Berlin),"Potsdamer Str. 32, 14163 Berlin, Germany",52.43469,13.249273,Nikolassee,Steglitz-Zehlendorf
1565,1579,900120523,11009009,Modersohnstr. (Berlin),"Corinthstraße 4A, 10245 Berlin, Germany",52.502065,13.457508,Alt-Treptow,Treptow-Köpenick
1566,1580,900027251,11005005,Mögeldorfer Weg (Berlin),"Mögeldorfer Weg, 13587 Berlin, Germany",52.559748,13.197576,Falkenhagener Feld,Spandau
1567,1581,900025152,11004004,Mohrunger Allee (Berlin),"Mohrunger Allee, 14055 Berlin, Germany",52.507934,13.249345,Westend,Charlottenburg-Wilmersdorf
1568,1582,900081256,11008008,Mollnerweg (Berlin),"Buckower Damm 279, 12349 Berlin, Germany",52.419364,13.438271,Britz,Neukölln
1569,1583,900020271,11004004,Mollwitzstr. (Berlin),"Sophie-Charlotten-Straße 5, 14059 Berlin, Germany",52.522155,13.285688,Westend,Charlottenburg-Wilmersdorf
1570,1584,900024253,11004004,Mommsenstr. (Berlin),"Mommsenstraße 46, 10629 Berlin, Germany",52.503278,13.313447,Charlottenburg,Charlottenburg-Wilmersdorf
1571,1585,900183505,11009009,Mönchsheimer Str. (Berlin),"Mönchsheimer Str., 12589 Berlin, Germany",52.438789,13.698814,Friedrichshagen,Treptow-Köpenick
1572,1586,900068154,11002002,Monumentenstr. (Berlin),"Monumentenstraße / Katzbachstraße, 10965 Berlin, Germany",52.487709,13.376632,Kreuzberg,Friedrichshain-Kreuzberg
1573,1587,900142531,11003003,Mörderberg (Berlin),"Blankenburger Pflasterweg 97, 13129 Berlin, Germany",52.584783,13.461005,Blankenburg,Pankow
1574,1588,900029202,11005005,Moritzstr. (Berlin),"Altstädter Ring 9c, 13597 Berlin, Germany",52.538606,13.200722,Spandau,Spandau
1575,1589,900078152,11008008,Morusstr. (Berlin),"Morusstr., 12053 Berlin, Germany",52.478342,13.43232,Neukölln,Neukölln
1576,1590,900143518,11003003,Möserstr. (Berlin),"Hubertusdamm 37, 13125 Berlin, Germany",52.619536,13.475729,Buch,Pankow
1577,1591,900191508,11009009,Mosischstr. (Berlin),"Mosischstraße/Kiefholzstraße, 12437 Berlin, Germany",52.46778,13.483963,Johannisthal,Treptow-Köpenick
1578,1592,900185003,11009009,Moßkopfring (Berlin),"Moßkopfring, 12527 Berlin, Germany",52.340501,13.647333,Grünau,Treptow-Köpenick
1579,1593,900037130,11005005,Möthlower Str. (Berlin),"Möthlower Str., 13591 Berlin, Germany",52.547838,13.138004,Falkenhagener Feld,Spandau
1580,1594,900033151,11005005,Motorradwerk (Berlin),"Motorradwerk, 13599 Berlin, Germany",52.537069,13.222773,Hakenfelde,Spandau
1581,1595,900055152,11007007,Motzstr. (Berlin),"Motzstraße 38, 10777 Berlin, Germany",52.497174,13.346087,Schöneberg,Tempelhof-Schöneberg
1582,1596,900067103,11006006,Mozartstr. (Berlin),"Siemensstraße 29, 12167 Berlin, Germany",52.442484,13.332198,Lankwitz,Steglitz-Zehlendorf
1583,1597,900184003,11009009,Müggelheim/Dorf (Berlin),"Alt-Müggelheim 18, 12559 Berlin, Germany",52.412487,13.662004,Altglienicke,Treptow-Köpenick
1584,1598,900180018,11009009,Müggelschlößchenweg (Berlin),"Müggelschlößchenweg, 12559 Berlin, Germany",52.441954,13.60334,Altglienicke,Treptow-Köpenick
1585,1599,900180502,11009009,Müggelseeperle (Berlin),"Müggelseeperle, 12559 Berlin, Germany",52.421683,13.640672,Altglienicke,Treptow-Köpenick
1586,1600,900093152,11012012,Mühlenfeldstr. (Berlin),"Mühlenfeldstr., 13467 Berlin, Germany",52.607805,13.292223,Hermsdorf,Reinickendorf
1587,1601,900130018,11003003,Mühlenstr. (Berlin),"Florastraße 34C, 13187 Berlin, Germany",52.565367,13.406557,Niederschönhausen,Pankow
1588,1602,900090157,11012012,Mühlenweg (Berlin),"Mühlenweg, 13505 Berlin, Germany",52.593548,13.248886,Heiligensee,Reinickendorf
1589,1603,900027454,11005005,Mülheimer Str. (Berlin),"Mülheimer Str., 13583 Berlin, Germany",52.549896,13.172298,Falkenhagener Feld,Spandau
1590,1604,900055107,11007007,Münchener Str. (Berlin),"Münchener Str., 10779 Berlin, Germany",52.494397,13.34268,Schöneberg,Tempelhof-Schöneberg
1591,1605,900195523,11009009,Müngersdorfer Str. (Berlin),"Müngersdorfer Str. 36A, 12524 Berlin, Germany",52.406815,13.546852,Altglienicke,Treptow-Köpenick
1592,1606,900160533,11011011,Münsterlandplatz (Berlin),"Münsterlandplatz / Weitlingstraße, 10317 Berlin, Germany",52.503808,13.494615,Rummelsburg,Lichtenberg
1593,1607,900049257,11006006,Mürwiker Str. (Berlin),"Dahlemer Weg 127, 14167 Berlin, Germany",52.426276,13.277077,Zehlendorf,Steglitz-Zehlendorf
1594,1608,900162519,11011011,Museum Karlshorst (Berlin),"Museum Karlshorst, 10318 Berlin, Germany",52.486244,13.538806,Karlshorst,Lichtenberg
1595,1609,900182502,11009009,Mühlweg (Berlin),"Mühlweg, 12587 Berlin, Germany",52.45435,13.61339,Friedrichshagen,Treptow-Köpenick
1596,1610,900194521,11009009,Mühlbergstr. (Berlin),"Johannes-Werner-Straße 7, 12487 Berlin, Germany",52.441261,13.503533,Baumschulenweg,Treptow-Köpenick
1597,1611,900175552,11010010,Mädewalder Weg (Berlin),"Mädewalder Weg, 12621 Berlin, Germany",52.505831,13.588508,Kaulsdorf,Marzahn-Hellersdorf
1598,1612,900074268,11006006,Maffeistr. Ost (Berlin),"Maffeistr. Ost, 12307 Berlin, Germany",52.391641,13.392741,Lichtenrade,Steglitz-Zehlendorf
1599,1613,900025401,11004004,Maikäferpfad (Berlin),"Eichkampstraße 80, 14055 Berlin, Germany",52.49455,13.266883,Westend,Charlottenburg-Wilmersdorf
1600,1614,900093205,11012012,Marthastr. (Berlin),"Marthastr., 13467 Berlin, Germany",52.622942,13.319604,Hermsdorf,Reinickendorf
1601,1615,900012106,11002002,Mehringbrücke (Berlin),"Mehringbrücke, 10961 Berlin, Germany",52.497974,13.389262,Kreuzberg,Friedrichshain-Kreuzberg
1602,1616,900067206,11006006,Melanchthonstr./Bruchwitzstr. (Berlin),"Melanchthonstr./Bruchwitzstr., 12247 Berlin, Germany",52.436461,13.350258,Lankwitz,Steglitz-Zehlendorf
1603,1617,900025551,11004004,Messegelände/Verwaltung (Berlin),"Messegelände/Verwaltung, 14055 Berlin, Germany",52.501247,13.275261,Westend,Charlottenburg-Wilmersdorf
1604,1618,900133013,11003003,Möllersfelder Weg (Berlin),"Möllersfelder Weg, 13159 Berlin, Germany",52.622214,13.398826,Blankenfelde,Pankow
1605,1619,900084156,11012012,Montanstr. (Berlin),"Montanstr., 13407 Berlin, Germany",52.579749,13.352038,Reinickendorf,Reinickendorf
